VBELN,POSNR,MATNR,LFIMG,VRKME,LGMNG,MEINS,WERKS,LGORT,VGBEL,VGPOS,ERDAT
8000008056,000010,000000000000000569,46.041,EA,46.041,EA,2000,0001,0001002279,000010,20251028
8000008056,000020,000000000000000514,17.578,EA,17.578,EA,2000,0001,0001001278,000030,20251028
8000008056,000030,000000000000001954,15.899,EA,15.899,EA,1000,0001,0001008965,000070,20251028
8000008056,000040,000000000000001104,79.718,EA,79.718,EA,3000,0001,0001005314,000040,20251028
8000008056,000050,000000000000000436,16.282,EA,16.282,EA,3000,0001,0001010252,000010,20251028
8000008057,000010,000000000000001982,9.75,EA,9.75,EA,3000,0001,0001002187,000050,20251006
8000008057,000020,000000000000001835,8.471,EA,8.471,EA,2000,0001,0001008004,000030,20251006
8000008057,000030,000000000000001067,2.651,EA,2.651,EA,3000,0001,0001002046,000010,20251006
8000008057,000040,000000000000001578,3.443,EA,3.443,EA,1000,0001,0001005833,000050,20251006
8000008057,000050,000000000000001390,17.819,KG,17.819,KG,1000,0001,0001008526,000110,20251006
8000008058,000010,000000000000000393,35.977,EA,35.977,EA,3000,0001,0001000826,000040,20251026
8000008058,000020,000000000000001889,176.559,KG,176.559,KG,1000,0001,0001001538,000030,20251026
8000008058,000030,000000000000000603,42.129,EA,42.129,EA,2000,0001,0001012765,000020,20251026
8000008058,000040,000000000000000003,26.245,KG,26.245,KG,3000,0001,0001005723,000010,20251026
8000008058,000050,000000000000000864,161.963,EA,161.963,EA,3000,0001,0001001309,000020,20251026
8000008059,000010,000000000000000879,9.674,EA,9.674,EA,1000,0001,0001012382,000030,20250930
8000008059,000020,000000000000000632,45.961,EA,45.961,EA,1000,0001,0001008862,000010,20250930
8000008059,000030,000000000000000180,1.856,EA,1.856,EA,3000,0001,0001010485,000010,20250930
8000008059,000040,000000000000000076,78.348,KG,78.348,KG,3000,0001,0001007538,000020,20250930
8000008059,000050,000000000000000378,31.231,EA,31.231,EA,2000,0001,0001012205,000060,20250930
8000008060,000010,000000000000001792,35.773,KG,35.773,KG,1000,0001,0001004957,000050,20250930
8000008060,000020,000000000000000199,24.324,EA,24.324,EA,3000,0001,0001000632,000050,20250930
8000008060,000030,000000000000000119,13.433,EA,13.433,EA,1000,0001,0001006307,000020,20250930
8000008060,000040,000000000000001797,85.655,EA,85.655,EA,1000,0001,0001005899,000040,20250930
8000008060,000050,000000000000001654,22.424,EA,22.424,EA,1000,0001,0001002630,000020,20250930
8000008061,000010,000000000000000417,53.014,EA,53.014,EA,1000,0001,0001013313,000040,20251021
8000008061,000020,000000000000001449,10.202,EA,10.202,EA,1000,0001,0001012306,000020,20251021
8000008061,000030,000000000000000058,7.186,EA,7.186,EA,1000,0001,0001000088,000020,20251021
8000008061,000040,000000000000001694,25.099,KG,25.099,KG,2000,0001,0001004811,000040,20251021
8000008061,000050,000000000000000342,47.954,EA,47.954,EA,2000,0001,0001014006,000020,20251021
8000008062,000010,000000000000000894,134.332,EA,134.332,EA,2000,0001,0001000919,000010,20251015
8000008062,000020,000000000000001592,4.72,EA,4.72,EA,3000,0001,0001005103,000010,20251015
8000008062,000030,000000000000000605,79.834,EA,79.834,EA,2000,0001,0001006573,000010,20251015
8000008062,000040,000000000000001326,7.065,EA,7.065,EA,2000,0001,0001005062,000010,20251015
8000008062,000050,000000000000000081,27.902,EA,27.902,EA,2000,0001,0001008533,000010,20251015
8000008063,000010,000000000000000697,4.623,EA,4.623,EA,1000,0001,0001000139,000030,20251007
8000008063,000020,000000000000001240,1.725,EA,1.725,EA,3000,0001,0001011578,000030,20251007
8000008063,000030,000000000000001287,650.218,EA,650.218,EA,3000,0001,0001010145,000040,20251007
8000008063,000040,000000000000000723,26.693,KG,26.693,KG,1000,0001,0001005896,000010,20251007
8000008063,000050,000000000000000662,107.285,EA,107.285,EA,2000,0001,0001013922,000040,20251007
8000008064,000010,000000000000001710,53.378,EA,53.378,EA,2000,0001,0001010803,000030,20251017
8000008064,000020,000000000000001000,9.661,EA,9.661,EA,2000,0001,0001011963,000010,20251017
8000008064,000030,000000000000000444,124.582,EA,124.582,EA,2000,0001,0001010868,000050,20251017
8000008064,000040,000000000000001270,19.709,EA,19.709,EA,3000,0001,0001010275,000050,20251017
8000008064,000050,000000000000001279,6.237,EA,6.237,EA,1000,0001,0001006061,000020,20251017
8000008065,000010,000000000000001087,27.082,EA,27.082,EA,3000,0001,0001001785,000030,20251018
8000008065,000020,000000000000001726,180.538,KG,180.538,KG,3000,0001,0001003304,000010,20251018
8000008065,000030,000000000000000527,66.985,EA,66.985,EA,2000,0001,0001002789,000010,20251018
8000008065,000040,000000000000001915,42.611,KG,42.611,KG,2000,0001,0001008588,000020,20251018
8000008065,000050,000000000000001910,53.393,EA,53.393,EA,3000,0001,0001005967,000010,20251018
8000008066,000010,000000000000000077,11.229,EA,11.229,EA,2000,0001,0001003024,000020,20251007
8000008066,000020,000000000000001966,16.61,L,16.61,L,2000,0001,0001010676,000050,20251007
8000008066,000030,000000000000000041,4.236,L,4.236,L,2000,0001,0001000985,000010,20251007
8000008066,000040,000000000000000302,5.672,EA,5.672,EA,1000,0001,0001013785,000020,20251007
8000008066,000050,000000000000001389,81.217,EA,81.217,EA,3000,0001,0001002154,000050,20251007
8000008067,000010,000000000000000422,31.743,EA,31.743,EA,2000,0001,0001010434,000040,20251026
8000008067,000020,000000000000000501,60.888,EA,60.888,EA,1000,0001,0001000333,000070,20251026
8000008067,000030,000000000000001252,29.588,EA,29.588,EA,1000,0001,0001007600,000030,20251026
8000008067,000040,000000000000000060,6.82,EA,6.82,EA,1000,0001,0001011807,000020,20251026
8000008067,000050,000000000000000656,35.428,KG,35.428,KG,3000,0001,0001007755,000070,20251026
8000008068,000010,000000000000000617,3.492,KG,3.492,KG,1000,0001,0001012552,000020,20251018
8000008068,000020,000000000000000816,71.984,KG,71.984,KG,1000,0001,0001005825,000020,20251018
8000008068,000030,000000000000001388,38.679,EA,38.679,EA,3000,0001,0001005784,000010,20251018
8000008068,000040,000000000000000730,4.017,EA,4.017,EA,3000,0001,0001011081,000030,20251018
8000008068,000050,000000000000001344,11.462,EA,11.462,EA,2000,0001,0001000024,000010,20251018
8000008069,000010,000000000000000056,70.745,EA,70.745,EA,2000,0001,0001002911,000010,20251005
8000008069,000020,000000000000001699,6.412,EA,6.412,EA,1000,0001,0001011198,000020,20251005
8000008069,000030,000000000000001012,16.493,KG,16.493,KG,2000,0001,0001010142,000020,20251005
8000008069,000040,000000000000001314,13.749,EA,13.749,EA,2000,0001,0001013324,000010,20251005
8000008069,000050,000000000000000370,2.035,EA,2.035,EA,1000,0001,0001001276,000070,20251005
8000008070,000010,000000000000000909,1.264,EA,1.264,EA,3000,0001,0001006643,000040,20251003
8000008070,000020,000000000000000553,46.998,L,46.998,L,3000,0001,0001005554,000060,20251003
8000008070,000030,000000000000001800,168.218,EA,168.218,EA,1000,0001,0001007355,000050,20251003
8000008070,000040,000000000000000059,20.819,L,20.819,L,3000,0001,0001000540,000100,20251003
8000008070,000050,000000000000000150,17.617,EA,17.617,EA,1000,0001,0001002568,000020,20251003
8000008071,000010,000000000000000516,27.392,KG,27.392,KG,1000,0001,0001000679,000020,20251013
8000008071,000020,000000000000001980,53.793,L,53.793,L,1000,0001,0001001229,000010,20251013
8000008071,000030,000000000000000406,44.507,EA,44.507,EA,2000,0001,0001007594,000060,20251013
8000008071,000040,000000000000001071,51.057,EA,51.057,EA,3000,0001,0001014068,000030,20251013
8000008071,000050,000000000000001914,4.54,L,4.54,L,1000,0001,0001002251,000060,20251013
8000008072,000010,000000000000001385,8.354,KG,8.354,KG,3000,0001,0001001719,000030,20251003
8000008072,000020,000000000000001806,3.18,KG,3.18,KG,1000,0001,0001007163,000060,20251003
8000008072,000030,000000000000001188,2.815,L,2.815,L,3000,0001,0001000684,000050,20251003
8000008072,000040,000000000000000894,4.672,EA,4.672,EA,2000,0001,0001008846,000010,20251003
8000008072,000050,000000000000001609,16.786,EA,16.786,EA,1000,0001,0001002180,000030,20251003
8000008073,000010,000000000000001474,56.033,EA,56.033,EA,1000,0001,0001003137,000030,20251001
8000008073,000020,000000000000000627,23.489,EA,23.489,EA,2000,0001,0001008690,000010,20251001
8000008073,000030,000000000000000276,20.548,EA,20.548,EA,2000,0001,0001001736,000050,20251001
8000008073,000040,000000000000001973,7.62,KG,7.62,KG,1000,0001,0001008257,000030,20251001
8000008073,000050,000000000000001508,6.752,EA,6.752,EA,2000,0001,0001012222,000040,20251001
8000008074,000010,000000000000001700,333.252,EA,333.252,EA,3000,0001,0001008817,000040,20251010
8000008074,000020,000000000000001634,24.08,KG,24.08,KG,2000,0001,0001012543,000050,20251010
8000008074,000030,000000000000000426,0.279,EA,0.279,EA,1000,0001,0001009990,000010,20251010
8000008074,000040,000000000000000256,0.808,EA,0.808,EA,3000,0001,0001011049,000010,20251010
8000008074,000050,000000000000000150,52.161,EA,52.161,EA,1000,0001,0001004880,000040,20251010
8000008075,000010,000000000000000956,29.66,EA,29.66,EA,3000,0001,0001010018,000020,20251010
8000008075,000020,000000000000001836,14.103,EA,14.103,EA,1000,0001,0001005519,000010,20251010
8000008075,000030,000000000000001274,13.835,KG,13.835,KG,2000,0001,0001010421,000030,20251010
8000008075,000040,000000000000000126,40.126,EA,40.126,EA,1000,0001,0001003097,000010,20251010
8000008075,000050,000000000000000023,7.159,EA,7.159,EA,3000,0001,0001003731,000010,20251010
8000008076,000010,000000000000000781,8.817,EA,8.817,EA,1000,0001,0001000793,000040,20251022
8000008076,000020,000000000000000132,21.021,KG,21.021,KG,2000,0001,0001009327,000040,20251022
8000008076,000030,000000000000000299,19.875,KG,19.875,KG,3000,0001,0001011171,000040,20251022
8000008076,000040,000000000000001979,84.112,L,84.112,L,1000,0001,0001001671,000010,20251022
8000008076,000050,000000000000001190,25.568,KG,25.568,KG,3000,0001,0001002148,000010,20251022
8000008077,000010,000000000000001822,23.941,EA,23.941,EA,2000,0001,0001012586,000010,20251003
8000008077,000020,000000000000000859,14.278,EA,14.278,EA,2000,0001,0001012351,000060,20251003
8000008077,000030,000000000000000073,65.983,EA,65.983,EA,2000,0001,0001012611,000070,20251003
8000008077,000040,000000000000000271,9.534,L,9.534,L,1000,0001,0001007534,000040,20251003
8000008077,000050,000000000000001733,4.23,EA,4.23,EA,1000,0001,0001012530,000030,20251003
8000008078,000010,000000000000001312,28.633,EA,28.633,EA,2000,0001,0001008489,000010,20251012
8000008078,000020,000000000000001050,14.211,EA,14.211,EA,2000,0001,0001014254,000040,20251012
8000008078,000030,000000000000000720,9.7,EA,9.7,EA,1000,0001,0001004879,000060,20251012
8000008078,000040,000000000000001357,489.052,EA,489.052,EA,2000,0001,0001013767,000030,20251012
8000008078,000050,000000000000000463,207.915,EA,207.915,EA,1000,0001,0001008513,000020,20251012
8000008079,000010,000000000000001730,17.213,EA,17.213,EA,1000,0001,0001005829,000010,20251003
8000008079,000020,000000000000000885,280.827,KG,280.827,KG,1000,0001,0001008982,000040,20251003
8000008079,000030,000000000000001512,11.903,EA,11.903,EA,3000,0001,0001005980,000030,20251003
8000008079,000040,000000000000001658,34.649,EA,34.649,EA,2000,0001,0001001086,000030,20251003
8000008079,000050,000000000000001645,10.289,KG,10.289,KG,1000,0001,0001004040,000010,20251003
8000008080,000010,000000000000001871,15.447,EA,15.447,EA,3000,0001,0001000026,000030,20251024
8000008080,000020,000000000000001700,32.295,EA,32.295,EA,2000,0001,0001002913,000060,20251024
8000008080,000030,000000000000001486,11.32,EA,11.32,EA,3000,0001,0001003063,000050,20251024
8000008080,000040,000000000000000138,10.48,KG,10.48,KG,2000,0001,0001004954,000030,20251024
8000008080,000050,000000000000001173,42.718,EA,42.718,EA,1000,0001,0001007999,000020,20251024
8000008081,000010,000000000000001163,3.059,EA,3.059,EA,2000,0001,0001003714,000060,20251016
8000008081,000020,000000000000001663,33.181,EA,33.181,EA,1000,0001,0001004454,000010,20251016
8000008081,000030,000000000000000784,28.262,KG,28.262,KG,3000,0001,0001005039,000070,20251016
8000008081,000040,000000000000000083,7.721,KG,7.721,KG,1000,0001,0001011932,000050,20251016
8000008081,000050,000000000000001493,38.189,EA,38.189,EA,3000,0001,0001006314,000020,20251016
8000008082,000010,000000000000000280,3.692,EA,3.692,EA,2000,0001,0001001559,000030,20251016
8000008082,000020,000000000000000769,71.943,KG,71.943,KG,1000,0001,0001006684,000030,20251016
8000008082,000030,000000000000001819,9.147,KG,9.147,KG,1000,0001,0001007264,000060,20251016
8000008082,000040,000000000000001880,11.916,EA,11.916,EA,1000,0001,0001014090,000060,20251016
8000008082,000050,000000000000001242,9.79,L,9.79,L,3000,0001,0001004552,000030,20251016
8000008083,000010,000000000000000150,134.675,EA,134.675,EA,2000,0001,0001003607,000050,20251021
8000008083,000020,000000000000000648,59.936,EA,59.936,EA,2000,0001,0001007570,000010,20251021
8000008083,000030,000000000000001891,22.534,EA,22.534,EA,1000,0001,0001007518,000030,20251021
8000008083,000040,000000000000000360,254.357,KG,254.357,KG,1000,0001,0001008635,000020,20251021
8000008083,000050,000000000000001239,5.497,EA,5.497,EA,1000,0001,0001001748,000050,20251021
8000008084,000010,000000000000001265,6.873,EA,6.873,EA,3000,0001,0001010987,000060,20251010
8000008084,000020,000000000000001459,1.58,KG,1.58,KG,2000,0001,0001001173,000030,20251010
8000008084,000030,000000000000000904,163.121,EA,163.121,EA,2000,0001,0001005064,000020,20251010
8000008084,000040,000000000000001880,11.916,EA,11.916,EA,1000,0001,0001014090,000060,20251010
8000008084,000050,000000000000000621,60.9,KG,60.9,KG,2000,0001,0001001951,000040,20251010
8000008085,000010,000000000000001968,20.518,KG,20.518,KG,1000,0001,0001005453,000040,20251012
8000008085,000020,000000000000001078,9.601,EA,9.601,EA,3000,0001,0001003996,000020,20251012
8000008085,000030,000000000000000801,95.62,KG,95.62,KG,3000,0001,0001012834,000040,20251012
8000008085,000040,000000000000001894,21.337,EA,21.337,EA,2000,0001,0001008109,000020,20251012
8000008085,000050,000000000000000824,26.232,L,26.232,L,3000,0001,0001007218,000040,20251012
8000008086,000010,000000000000001744,28.668,L,28.668,L,2000,0001,0001014066,000010,20251020
8000008086,000020,000000000000000394,8.484,EA,8.484,EA,1000,0001,0001012445,000030,20251020
8000008086,000030,000000000000001659,6.12,KG,6.12,KG,3000,0001,0001013539,000040,20251020
8000008086,000040,000000000000000949,142.7,KG,142.7,KG,3000,0001,0001010831,000060,20251020
8000008086,000050,000000000000001424,59.114,KG,59.114,KG,1000,0001,0001008023,000030,20251020
8000008087,000010,000000000000001099,14.403,EA,14.403,EA,1000,0001,0001007311,000010,20250929
8000008087,000020,000000000000001751,24.255,EA,24.255,EA,1000,0001,0001001591,000010,20250929
8000008087,000030,000000000000001542,42.158,EA,42.158,EA,3000,0001,0001013348,000010,20250929
8000008087,000040,000000000000000278,2.661,KG,2.661,KG,2000,0001,0001008743,000030,20250929
8000008087,000050,000000000000001814,428.829,L,428.829,L,1000,0001,0001003133,000050,20250929
8000008088,000010,000000000000000554,4.46,EA,4.46,EA,1000,0001,0001013915,000050,20251014
8000008088,000020,000000000000000801,21.781,KG,21.781,KG,1000,0001,0001007844,000030,20251014
8000008088,000030,000000000000000817,11.424,EA,11.424,EA,3000,0001,0001013242,000020,20251014
8000008088,000040,000000000000000920,62.22,EA,62.22,EA,3000,0001,0001012534,000040,20251014
8000008088,000050,000000000000001319,17.49,EA,17.49,EA,3000,0001,0001006553,000050,20251014
8000008089,000010,000000000000001092,42.448,EA,42.448,EA,3000,0001,0001014299,000020,20251020
8000008089,000020,000000000000001275,38.651,KG,38.651,KG,3000,0001,0001009328,000030,20251020
8000008089,000030,000000000000001452,11.507,EA,11.507,EA,1000,0001,0001012824,000010,20251020
8000008089,000040,000000000000001303,11.805,L,11.805,L,3000,0001,0001004220,000020,20251020
8000008089,000050,000000000000000402,26.415,EA,26.415,EA,3000,0001,0001008693,000020,20251020
8000008090,000010,000000000000000946,19.341,EA,19.341,EA,3000,0001,0001004905,000010,20251023
8000008090,000020,000000000000000351,15.528,EA,15.528,EA,1000,0001,0001001943,000030,20251023
8000008090,000030,000000000000000003,62.983,KG,62.983,KG,2000,0001,0001006893,000010,20251023
8000008090,000040,000000000000000987,67.699,EA,67.699,EA,2000,0001,0001008256,000040,20251023
8000008090,000050,000000000000001236,14.953,EA,14.953,EA,3000,0001,0001002046,000040,20251023
8000008091,000010,000000000000001095,248.63,L,248.63,L,2000,0001,0001002544,000070,20251007
8000008091,000020,000000000000000253,36.46,EA,36.46,EA,2000,0001,0001009631,000040,20251007
8000008091,000030,000000000000000827,2.29,EA,2.29,EA,3000,0001,0001013518,000010,20251007
8000008091,000040,000000000000000657,14.14,EA,14.14,EA,2000,0001,0001001128,000040,20251007
8000008091,000050,000000000000000339,126.364,EA,126.364,EA,3000,0001,0001003729,000040,20251007
8000008092,000010,000000000000000841,6.942,EA,6.942,EA,3000,0001,0001008919,000030,20251004
8000008092,000020,000000000000001768,12.812,EA,12.812,EA,1000,0001,0001005049,000050,20251004
8000008092,000030,000000000000000472,13.052,EA,13.052,EA,3000,0001,0001000797,000020,20251004
8000008092,000040,000000000000000600,14.118,EA,14.118,EA,3000,0001,0001007730,000030,20251004
8000008092,000050,000000000000000134,22.025,L,22.025,L,2000,0001,0001003663,000020,20251004
8000008093,000010,000000000000001388,120.211,EA,120.211,EA,2000,0001,0001005077,000030,20250927
8000008093,000020,000000000000000444,22.49,EA,22.49,EA,1000,0001,0001011186,000050,20250927
8000008093,000030,000000000000000406,4.447,EA,4.447,EA,2000,0001,0001000850,000050,20250927
8000008093,000040,000000000000001525,17.527,EA,17.527,EA,3000,0001,0001000592,000090,20250927
8000008093,000050,000000000000001698,17.56,KG,17.56,KG,2000,0001,0001012810,000020,20250927
8000008094,000010,000000000000000356,25.362,L,25.362,L,2000,0001,0001004763,000050,20251022
8000008094,000020,000000000000000661,10.254,EA,10.254,EA,1000,0001,0001004148,000040,20251022
8000008094,000030,000000000000001278,1.647,L,1.647,L,1000,0001,0001007530,000060,20251022
8000008094,000040,000000000000000706,63.969,EA,63.969,EA,3000,0001,0001003109,000060,20251022
8000008094,000050,000000000000001469,23.161,EA,23.161,EA,3000,0001,0001010636,000010,20251022
8000008095,000010,000000000000000172,123.469,L,123.469,L,2000,0001,0001010105,000060,20251012
8000008095,000020,000000000000001977,42.72,EA,42.72,EA,1000,0001,0001012647,000010,20251012
8000008095,000030,000000000000001677,73.14,EA,73.14,EA,2000,0001,0001008652,000030,20251012
8000008095,000040,000000000000001811,13.744,EA,13.744,EA,3000,0001,0001004237,000010,20251012
8000008095,000050,000000000000000773,13.436,KG,13.436,KG,1000,0001,0001006096,000040,20251012
8000008096,000010,000000000000001955,4.642,L,4.642,L,2000,0001,0001004312,000010,20251021
8000008096,000020,000000000000000944,22.267,EA,22.267,EA,1000,0001,0001007639,000020,20251021
8000008096,000030,000000000000000444,16.686,EA,16.686,EA,2000,0001,0001009336,000040,20251021
8000008096,000040,000000000000000558,101.147,KG,101.147,KG,1000,0001,0001006719,000010,20251021
8000008096,000050,000000000000001653,260.663,EA,260.663,EA,1000,0001,0001010987,000010,20251021
8000008097,000010,000000000000001462,2.95,EA,2.95,EA,1000,0001,0001000887,000040,20251004
8000008097,000020,000000000000001033,333.401,L,333.401,L,3000,0001,0001008825,000030,20251004
8000008097,000030,000000000000000746,4.634,EA,4.634,EA,2000,0001,0001014064,000050,20251004
8000008097,000040,000000000000001549,56.012,EA,56.012,EA,3000,0001,0001011152,000060,20251004
8000008097,000050,000000000000000191,8.584,L,8.584,L,1000,0001,0001002812,000010,20251004
8000008098,000010,000000000000000735,69.614,KG,69.614,KG,1000,0001,0001002236,000020,20251004
8000008098,000020,000000000000000763,24.551,EA,24.551,EA,3000,0001,0001008425,000020,20251004
8000008098,000030,000000000000000829,16.034,EA,16.034,EA,3000,0001,0001006309,000030,20251004
8000008098,000040,000000000000000174,22.511,EA,22.511,EA,3000,0001,0001013366,000050,20251004
8000008098,000050,000000000000001374,307.134,KG,307.134,KG,2000,0001,0001003906,000030,20251004
8000008099,000010,000000000000000280,22.097,EA,22.097,EA,3000,0001,0001009741,000040,20251026
8000008099,000020,000000000000000074,19.874,KG,19.874,KG,2000,0001,0001005418,000020,20251026
8000008099,000030,000000000000001788,4.622,L,4.622,L,2000,0001,0001003828,000030,20251026
8000008099,000040,000000000000000205,60.545,EA,60.545,EA,1000,0001,0001002288,000100,20251026
8000008099,000050,000000000000000416,7.324,KG,7.324,KG,3000,0001,0001007818,000020,20251026
8000008100,000010,000000000000000168,7.582,L,7.582,L,1000,0001,0001005429,000050,20251023
8000008100,000020,000000000000001130,2.588,EA,2.588,EA,3000,0001,0001002421,000040,20251023
8000008100,000030,000000000000001998,12.054,L,12.054,L,3000,0001,0001001264,000010,20251023
8000008100,000040,000000000000000119,18.62,EA,18.62,EA,1000,0001,0001000500,000040,20251023
8000008100,000050,000000000000000192,32.532,EA,32.532,EA,1000,0001,0001008921,000030,20251023
8000008101,000010,000000000000001754,184.355,KG,184.355,KG,3000,0001,0001007810,000050,20251003
8000008101,000020,000000000000001853,26.56,EA,26.56,EA,3000,0001,0001003528,000050,20251003
8000008101,000030,000000000000000849,40.722,EA,40.722,EA,1000,0001,0001001081,000090,20251003
8000008101,000040,000000000000001708,20.288,EA,20.288,EA,3000,0001,0001013292,000010,20251003
8000008101,000050,000000000000000841,6.942,EA,6.942,EA,3000,0001,0001008919,000030,20251003
8000008102,000010,000000000000001264,4.967,EA,4.967,EA,2000,0001,0001009077,000010,20251026
8000008102,000020,000000000000001475,27.309,EA,27.309,EA,3000,0001,0001008337,000010,20251026
8000008102,000030,000000000000000418,39.436,EA,39.436,EA,3000,0001,0001003972,000010,20251026
8000008102,000040,000000000000000811,22.287,KG,22.287,KG,2000,0001,0001009678,000030,20251026
8000008102,000050,000000000000000390,9.434,EA,9.434,EA,1000,0001,0001011613,000030,20251026
8000008103,000010,000000000000001069,66.696,EA,66.696,EA,2000,0001,0001005206,000070,20251008
8000008103,000020,000000000000000349,11.753,EA,11.753,EA,1000,0001,0001012736,000060,20251008
8000008103,000030,000000000000001527,88.645,EA,88.645,EA,2000,0001,0001000962,000020,20251008
8000008103,000040,000000000000000532,24.493,EA,24.493,EA,1000,0001,0001000451,000040,20251008
8000008103,000050,000000000000000124,36.38,EA,36.38,EA,2000,0001,0001005801,000010,20251008
8000008104,000010,000000000000000521,4.288,EA,4.288,EA,2000,0001,0001000589,000020,20251005
8000008104,000020,000000000000001224,4.515,EA,4.515,EA,1000,0001,0001004896,000050,20251005
8000008104,000030,000000000000001685,31.337,EA,31.337,EA,3000,0001,0001009750,000020,20251005
8000008104,000040,000000000000001358,4.148,KG,4.148,KG,1000,0001,0001009647,000020,20251005
8000008104,000050,000000000000001751,34.364,EA,34.364,EA,1000,0001,0001005987,000030,20251005
8000008105,000010,000000000000001225,9.287,EA,9.287,EA,1000,0001,0001006214,000050,20251028
8000008105,000020,000000000000000738,14.994,EA,14.994,EA,3000,0001,0001003817,000060,20251028
8000008105,000030,000000000000000348,1.663,L,1.663,L,2000,0001,0001002451,000030,20251028
8000008105,000040,000000000000000520,70.912,EA,70.912,EA,3000,0001,0001009595,000030,20251028
8000008105,000050,000000000000000438,18.945,EA,18.945,EA,1000,0001,0001004142,000070,20251028
8000008106,000010,000000000000000539,4.001,EA,4.001,EA,3000,0001,0001013517,000040,20251002
8000008106,000020,000000000000000099,111.8,EA,111.8,EA,2000,0001,0001001133,000070,20251002
8000008106,000030,000000000000001470,31.704,EA,31.704,EA,3000,0001,0001002182,000030,20251002
8000008106,000040,000000000000000635,11.693,EA,11.693,EA,3000,0001,0001008479,000020,20251002
8000008106,000050,000000000000001047,32.433,KG,32.433,KG,1000,0001,0001009505,000040,20251002
8000008107,000010,000000000000000634,77.364,EA,77.364,EA,1000,0001,0001012324,000030,20251006
8000008107,000020,000000000000001696,72.575,EA,72.575,EA,1000,0001,0001013226,000040,20251006
8000008107,000030,000000000000001916,32.736,KG,32.736,KG,3000,0001,0001009665,000020,20251006
8000008107,000040,000000000000001724,27.002,EA,27.002,EA,3000,0001,0001004524,000040,20251006
8000008107,000050,000000000000001259,10.905,L,10.905,L,2000,0001,0001008241,000010,20251006
8000008108,000010,000000000000001606,19.524,EA,19.524,EA,3000,0001,0001003490,000020,20251027
8000008108,000020,000000000000001954,15.362,EA,15.362,EA,2000,0001,0001002370,000030,20251027
8000008108,000030,000000000000000663,48.184,EA,48.184,EA,3000,0001,0001000469,000030,20251027
8000008108,000040,000000000000000244,5.908,L,5.908,L,3000,0001,0001012302,000050,20251027
8000008108,000050,000000000000000856,14.091,EA,14.091,EA,3000,0001,0001002511,000080,20251027
8000008109,000010,000000000000001002,34.813,EA,34.813,EA,2000,0001,0001007091,000010,20251006
8000008109,000020,000000000000000824,131.421,L,131.421,L,2000,0001,0001001588,000040,20251006
8000008109,000030,000000000000001865,2.74,EA,2.74,EA,3000,0001,0001004985,000010,20251006
8000008109,000040,000000000000000384,64.744,EA,64.744,EA,1000,0001,0001006584,000050,20251006
8000008109,000050,000000000000001678,19.372,L,19.372,L,2000,0001,0001007891,000040,20251006
8000008110,000010,000000000000001311,42.93,EA,42.93,EA,2000,0001,0001008407,000040,20251008
8000008110,000020,000000000000001348,1.207,EA,1.207,EA,2000,0001,0001006138,000060,20251008
8000008110,000030,000000000000000151,49.785,KG,49.785,KG,3000,0001,0001005497,000010,20251008
8000008110,000040,000000000000001151,74.286,EA,74.286,EA,3000,0001,0001013374,000040,20251008
8000008110,000050,000000000000000670,19.912,EA,19.912,EA,2000,0001,0001002073,000050,20251008
8000008111,000010,000000000000000498,7.811,EA,7.811,EA,2000,0001,0001003090,000020,20251006
8000008111,000020,000000000000001790,43.446,EA,43.446,EA,1000,0001,0001009176,000030,20251006
8000008111,000030,000000000000001830,28.522,EA,28.522,EA,2000,0001,0001003750,000010,20251006
8000008111,000040,000000000000001879,16.878,EA,16.878,EA,1000,0001,0001011748,000050,20251006
8000008111,000050,000000000000000160,119.282,L,119.282,L,2000,0001,0001014116,000050,20251006
8000008112,000010,000000000000000122,26.339,KG,26.339,KG,3000,0001,0001010674,000040,20251016
8000008112,000020,000000000000001508,20.173,EA,20.173,EA,1000,0001,0001009464,000030,20251016
8000008112,000030,000000000000001059,8.568,EA,8.568,EA,1000,0001,0001006248,000020,20251016
8000008112,000040,000000000000000635,9.25,EA,9.25,EA,2000,0001,0001000243,000040,20251016
8000008112,000050,000000000000001404,8.217,EA,8.217,EA,1000,0001,0001010479,000020,20251016
8000008113,000010,000000000000000032,11.31,EA,11.31,EA,1000,0001,0001002478,000020,20251018
8000008113,000020,000000000000000684,81.752,EA,81.752,EA,3000,0001,0001013787,000010,20251018
8000008113,000030,000000000000001572,47.696,L,47.696,L,1000,0001,0001012288,000020,20251018
8000008113,000040,000000000000000120,6.191,L,6.191,L,1000,0001,0001011110,000010,20251018
8000008113,000050,000000000000001487,21.368,EA,21.368,EA,2000,0001,0001008832,000040,20251018
8000008114,000010,000000000000000308,9.85,KG,9.85,KG,2000,0001,0001007857,000040,20251025
8000008114,000020,000000000000001925,37.165,EA,37.165,EA,1000,0001,0001010789,000050,20251025
8000008114,000030,000000000000000107,5.073,EA,5.073,EA,1000,0001,0001011868,000010,20251025
8000008114,000040,000000000000000448,9.593,L,9.593,L,1000,0001,0001003011,000030,20251025
8000008114,000050,000000000000000573,45.298,EA,45.298,EA,1000,0001,0001004167,000020,20251025
8000008115,000010,000000000000001595,5.728,KG,5.728,KG,1000,0001,0001008471,000010,20251012
8000008115,000020,000000000000000615,4.652,KG,4.652,KG,1000,0001,0001009370,000040,20251012
