Id,OpportunityId,Product2Id,ProductCode,Name,Quantity,ListPrice,UnitPrice,Discount,TotalPrice,Description,ServiceDate,CreatedDate,LastModifiedDate,IsDeleted
00k00012308,00600011015,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,10000.0,0.0,10000.0,Two ball law successful size but happy debate. Pm focus night protect.,2023-05-11,2023-01-06 17:21:13,2023-03-20 17:21:13,False
00k00012309,00600011016,P003,SUP-ANN-001,Annual Support & Maintenance,20,10000,9391.0,6.09,187820.0,Business western blue assume never Congress heart. Yes cold material everyone method.,2026-09-30,2026-07-20 17:21:13,2026-08-08 17:21:13,False
00k00012310,00600011016,P007,CON-SVC-DAY,Consulting Services - Daily Rate,3,2500,2291.25,8.35,6873.75,Show wonder want dog perhaps. Set eat ask line close hope.,2026-09-30,2026-07-20 17:21:13,2026-08-08 17:21:13,False
00k00012311,00600011016,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,20,2000,2000.0,0.0,40000.0,Continue hand may sport agency kid travel doctor. Every action somebody break expert.,2026-09-30,2026-07-20 17:21:13,2026-08-08 17:21:13,False
00k00012312,00600011017,P004,TRN-PKG-010,Training Package - 10 Users,20,5000,4945.0,1.1,98900.0,Three happen day father list. Set officer young modern radio finish.,2024-07-13,2024-02-01 17:21:13,2024-04-29 17:21:13,False
00k00012313,00600011017,P007,CON-SVC-DAY,Consulting Services - Daily Rate,2,2500,1995.75,20.17,3991.5,Receive billion network let. Loss message already member whatever pressure.,2024-07-13,2024-02-01 17:21:13,2024-04-29 17:21:13,False
00k00012314,00600011018,P003,SUP-ANN-001,Annual Support & Maintenance,3,10000,10000.0,0.0,30000.0,Compare serious another too light civil. Movement blue news report travel approach.,2026-03-20,2025-11-15 17:21:13,2026-01-21 17:21:13,False
00k00012315,00600011018,P007,CON-SVC-DAY,Consulting Services - Daily Rate,3,2500,1938.5,22.46,5815.5,Current agreement thank then. Now more not. Senior else since son.,2026-03-20,2025-11-15 17:21:13,2026-01-21 17:21:13,False
00k00012316,00600011019,P004,TRN-PKG-010,Training Package - 10 Users,5,5000,5000.0,0.0,25000.0,First prepare environment few pull. Street medical glass rock.,2022-09-18,2022-06-16 17:21:13,2022-08-16 17:21:13,False
00k00012317,00600011019,P005,HW-APP-STD,Hardware Appliance - Standard,50,15000,15000.0,0.0,750000.0,Main put wrong value. Offer plant husband many born meeting. Page entire account card very.,2022-09-18,2022-06-16 17:21:13,2022-08-16 17:21:13,False
00k00012318,00600011020,P003,SUP-ANN-001,Annual Support & Maintenance,10,10000,9619.0,3.81,96190.0,Thus occur bad may. Strategy good story eight.,2025-02-23,2024-12-02 17:21:13,2025-01-14 17:21:13,False
00k00012319,00600011021,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,50,2000,2000.0,0.0,100000.0,Just few threat usually a. Look election ready us. Visit leader face meeting hold.,2024-08-29,2024-06-18 17:21:13,2024-08-25 17:21:13,False
00k00012320,00600011021,P008,PS-MIG-001,Data Migration Services,10,30000,26076.0,13.08,260760.0,Require rate party try now exactly her will. Culture alone style know.,2024-08-29,2024-06-18 17:21:13,2024-08-25 17:21:13,False
00k00012321,00600011021,P007,CON-SVC-DAY,Consulting Services - Daily Rate,1,2500,2500.0,0.0,2500.0,"Me take morning.
Baby sure church eight information own. Same guy allow truth.",2024-08-29,2024-06-18 17:21:13,2024-08-25 17:21:13,False
00k00012322,00600011021,P002,PS-IMP-001,Professional Services - Implementation,1,25000,25000.0,0.0,25000.0,Happen job base baby reality body magazine. Rather challenge whether project every summer control.,2024-08-29,2024-06-18 17:21:13,2024-08-25 17:21:13,False
00k00012323,00600011022,P001,SW-ENT-001,Enterprise Software License,20,50000,50000.0,0.0,1000000.0,Particularly any road adult total when. Answer item stay front.,2025-01-09,2024-12-08 17:21:13,2025-01-18 17:21:13,False
00k00012324,00600011023,P004,TRN-PKG-010,Training Package - 10 Users,50,5000,4674.5,6.51,233725.0,Sea responsibility understand market new film. Pm whom office like continue toward.,2026-01-05,2025-10-22 17:21:13,2025-11-11 17:21:13,False
00k00012325,00600011023,P007,CON-SVC-DAY,Consulting Services - Daily Rate,5,2500,2500.0,0.0,12500.0,"Job religious treat. Wind paper if husband.
Recently camera pressure along live.",2026-01-05,2025-10-22 17:21:13,2025-11-11 17:21:13,False
00k00012326,00600011023,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,1821.2,8.94,1821.2,"Guess kid material close. Away music stop police right.
Material citizen blue sort professor close.",2026-01-05,2025-10-22 17:21:13,2025-11-11 17:21:13,False
00k00012327,00600011023,P002,PS-IMP-001,Professional Services - Implementation,3,25000,22770.0,8.92,68310.0,Full hear more. Couple police discussion probably everyone several over.,2026-01-05,2025-10-22 17:21:13,2025-11-11 17:21:13,False
00k00012328,00600011024,P001,SW-ENT-001,Enterprise Software License,5,50000,50000.0,0.0,250000.0,Might toward nature last suffer bar. Risk animal do energy not. Result place pay sense.,2026-01-04,2025-11-18 17:21:13,2025-11-19 17:21:13,False
00k00012329,00600011025,P005,HW-APP-STD,Hardware Appliance - Standard,1,15000,15000.0,0.0,15000.0,Book detail hand tonight. Allow financial authority play family own.,2023-10-04,2023-07-18 17:21:13,2023-08-13 17:21:13,False
00k00012330,00600011025,P004,TRN-PKG-010,Training Package - 10 Users,20,5000,4847.5,3.05,96950.0,Student woman yes three oil capital choose.,2023-10-04,2023-07-18 17:21:13,2023-08-13 17:21:13,False
00k00012331,00600011026,P005,HW-APP-STD,Hardware Appliance - Standard,5,15000,15000.0,0.0,75000.0,System order personal discover. Family sister conference security thousand relationship happen.,2024-05-09,2023-11-24 17:21:13,2024-01-22 17:21:13,False
00k00012332,00600011027,P008,PS-MIG-001,Data Migration Services,3,30000,29646.0,1.18,88938.0,Modern note whose participant. Sign notice reality my dog people.,2024-05-17,2024-03-24 17:21:13,2024-04-01 17:21:13,False
00k00012333,00600011027,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,2,2000,1846.6,7.67,3693.2,Safe study mother stage. Budget age support side we crime capital.,2024-05-17,2024-03-24 17:21:13,2024-04-01 17:21:13,False
00k00012334,00600011027,P002,PS-IMP-001,Professional Services - Implementation,2,25000,25000.0,0.0,50000.0,Order action others heart population art. Fire reach what note air ten fact.,2024-05-17,2024-03-24 17:21:13,2024-04-01 17:21:13,False
00k00012335,00600011027,P005,HW-APP-STD,Hardware Appliance - Standard,2,15000,12103.5,19.31,24207.0,"Lawyer bill difficult them.
Money industry those center hold trouble someone. Grow still sign.",2024-05-17,2024-03-24 17:21:13,2024-04-01 17:21:13,False
00k00012336,00600011028,P007,CON-SVC-DAY,Consulting Services - Daily Rate,3,2500,2500.0,0.0,7500.0,Customer peace research pull. Goal itself edge.,2023-03-26,2022-10-28 17:21:13,2023-01-13 17:21:13,False
00k00012337,00600011029,P004,TRN-PKG-010,Training Package - 10 Users,3,5000,4185.5,16.29,12556.5,Approach black color push.,2022-04-19,2022-03-03 17:21:13,2022-04-17 17:21:13,False
00k00012338,00600011029,P003,SUP-ANN-001,Annual Support & Maintenance,2,10000,9382.0,6.18,18764.0,Behind point world evening. Laugh reality stock central democratic.,2022-04-19,2022-03-03 17:21:13,2022-04-17 17:21:13,False
00k00012339,00600011030,P001,SW-ENT-001,Enterprise Software License,3,50000,38030.0,23.94,114090.0,Car person world eye from. Return just current the.,2024-06-15,2023-12-25 17:21:13,2024-01-23 17:21:13,False
00k00012340,00600011031,P007,CON-SVC-DAY,Consulting Services - Daily Rate,5,2500,2164.0,13.44,10820.0,Parent face indicate indicate push. May travel upon forget. Radio green media unit small.,2023-08-31,2023-07-29 17:21:13,2023-08-23 17:21:13,False
00k00012341,00600011031,P004,TRN-PKG-010,Training Package - 10 Users,3,5000,4595.5,8.09,13786.5,"Record after blue even. Head another human keep.
Form style religious daughter.",2023-08-31,2023-07-29 17:21:13,2023-08-23 17:21:13,False
00k00012342,00600011032,P002,PS-IMP-001,Professional Services - Implementation,1,25000,19097.5,23.61,19097.5,Quite fight church way. Age career issue.,2024-02-11,2023-11-01 17:21:13,2023-12-26 17:21:13,False
00k00012343,00600011033,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,8274.0,17.26,8274.0,Little accept glass huge save center. Oil individual glass identify.,2024-06-07,2024-02-20 17:21:13,2024-04-08 17:21:13,False
00k00012344,00600011034,P001,SW-ENT-001,Enterprise Software License,1,50000,50000.0,0.0,50000.0,"Shoulder key old six. Unit success name.
Response thought management training single itself.",2024-07-22,2024-03-11 17:21:13,2024-04-13 17:21:13,False
00k00012345,00600011035,P002,PS-IMP-001,Professional Services - Implementation,3,25000,20767.5,16.93,62302.5,Scientist direction moment stage. Drop where reduce only bit manage some.,2024-07-25,2024-02-08 17:21:13,2024-05-01 17:21:13,False
00k00012346,00600011035,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,10,2000,2000.0,0.0,20000.0,Nearly true when white process bar some receive. New all already while challenge staff market.,2024-07-25,2024-02-08 17:21:13,2024-05-01 17:21:13,False
00k00012347,00600011036,P004,TRN-PKG-010,Training Package - 10 Users,1,5000,5000.0,0.0,5000.0,Career college such argue. Its citizen doctor include appear instead will perhaps.,2021-06-24,2021-05-06 17:21:13,2021-07-21 17:21:13,False
00k00012348,00600011036,P003,SUP-ANN-001,Annual Support & Maintenance,2,10000,10000.0,0.0,20000.0,Admit similar civil agency mouth. Break tough contain mouth follow one. Generation how growth you.,2021-06-24,2021-05-06 17:21:13,2021-07-21 17:21:13,False
00k00012349,00600011037,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,2000.0,0.0,2000.0,Final unit plan perhaps none young we. Effect run else.,2023-01-13,2022-11-18 17:21:13,2022-12-16 17:21:13,False
00k00012350,00600011037,P007,CON-SVC-DAY,Consulting Services - Daily Rate,1,2500,2500.0,0.0,2500.0,Late deal talk effort for perhaps news. Drive top hold.,2023-01-13,2022-11-18 17:21:13,2022-12-16 17:21:13,False
00k00012351,00600011037,P005,HW-APP-STD,Hardware Appliance - Standard,1,15000,11641.5,22.39,11641.5,And book still. Concern whether middle turn say. Send ground participant wish can process she.,2023-01-13,2022-11-18 17:21:13,2022-12-16 17:21:13,False
00k00012352,00600011038,P005,HW-APP-STD,Hardware Appliance - Standard,5,15000,11857.5,20.95,59287.5,Care nearly guess few understand system.,2023-04-07,2023-01-22 17:21:13,2023-02-25 17:21:13,False
00k00012353,00600011038,P004,TRN-PKG-010,Training Package - 10 Users,10,5000,4727.5,5.45,47275.0,Choice customer follow leg after. After almost in remain soon above issue several.,2023-04-07,2023-01-22 17:21:13,2023-02-25 17:21:13,False
00k00012354,00600011039,P005,HW-APP-STD,Hardware Appliance - Standard,3,15000,12841.5,14.39,38524.5,Candidate current form trip hear raise. Boy who sign. Lay short think score.,2023-08-11,2023-06-16 17:21:13,2023-07-03 17:21:13,False
00k00012355,00600011040,P004,TRN-PKG-010,Training Package - 10 Users,1,5000,4303.5,13.93,4303.5,Weight later animal sing relate open. Strategy shoulder site wrong where yourself at up.,2023-02-21,2022-08-25 17:21:13,2022-11-16 17:21:13,False
00k00012356,00600011040,P002,PS-IMP-001,Professional Services - Implementation,20,25000,23537.5,5.85,470750.0,Finish phone few indicate.,2023-02-21,2022-08-25 17:21:13,2022-11-16 17:21:13,False
00k00012357,00600011041,P004,TRN-PKG-010,Training Package - 10 Users,100,5000,4940.5,1.19,494050.0,Need most create hold green. Ready various argue cover heart decide success resource.,2024-05-27,2024-02-03 17:21:13,2024-04-17 17:21:13,False
00k00012358,00600011041,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,5,2000,1671.2,16.44,8356.0,Both leader important standard. Party product former skin.,2024-05-27,2024-02-03 17:21:13,2024-04-17 17:21:13,False
00k00012359,00600011041,P001,SW-ENT-001,Enterprise Software License,1,50000,50000.0,0.0,50000.0,Eat miss vote could ask nearly whole. Need hard picture tax parent. Recognize represent method.,2024-05-27,2024-02-03 17:21:13,2024-04-17 17:21:13,False
00k00012360,00600011042,P001,SW-ENT-001,Enterprise Software License,10,50000,47850.0,4.3,478500.0,War positive success prove nothing popular. Trade win list nice.,2026-11-19,2026-08-11 17:21:13,2026-10-29 17:21:13,False
00k00012361,00600011042,P008,PS-MIG-001,Data Migration Services,5,30000,30000.0,0.0,150000.0,First discuss make sense trade enjoy. Show leg large appear issue military read.,2026-11-19,2026-08-11 17:21:13,2026-10-29 17:21:13,False
00k00012362,00600011043,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,3,2000,2000.0,0.0,6000.0,Feeling interesting road listen. Method outside seven although.,2025-10-28,2025-08-06 17:21:13,2025-08-28 17:21:13,False
00k00012363,00600011043,P005,HW-APP-STD,Hardware Appliance - Standard,1,15000,15000.0,0.0,15000.0,Yourself usually party people. Once provide nice smile late radio bar any.,2025-10-28,2025-08-06 17:21:13,2025-08-28 17:21:13,False
00k00012364,00600011043,P007,CON-SVC-DAY,Consulting Services - Daily Rate,1,2500,2500.0,0.0,2500.0,"Someone require part young network.
Term more safe social second write. So front tell born rather.",2025-10-28,2025-08-06 17:21:13,2025-08-28 17:21:13,False
00k00012365,00600011043,P003,SUP-ANN-001,Annual Support & Maintenance,50,10000,10000.0,0.0,500000.0,Charge method guy election. Begin wear medical sell give teach. Represent than save face community.,2025-10-28,2025-08-06 17:21:13,2025-08-28 17:21:13,False
00k00012366,00600011044,P005,HW-APP-STD,Hardware Appliance - Standard,1,15000,11317.5,24.55,11317.5,Page reflect two. Push imagine event bring page. Campaign may four order feeling ability.,2025-03-07,2024-12-08 17:21:13,2025-01-05 17:21:13,False
00k00012367,00600011044,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,3,2000,1527.6,23.62,4582.8,Voice design control eight model bring age fill. Major later situation.,2025-03-07,2024-12-08 17:21:13,2025-01-05 17:21:13,False
00k00012368,00600011044,P007,CON-SVC-DAY,Consulting Services - Daily Rate,2,2500,2500.0,0.0,5000.0,Thank generation growth car at art. Quality how price place. Various wrong share allow officer.,2025-03-07,2024-12-08 17:21:13,2025-01-05 17:21:13,False
00k00012369,00600011045,P002,PS-IMP-001,Professional Services - Implementation,5,25000,25000.0,0.0,125000.0,Or experience small standard method everybody. Act deep mission whole entire Congress help another.,2024-03-05,2023-12-29 17:21:13,2024-01-17 17:21:13,False
00k00012370,00600011045,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,2000.0,0.0,2000.0,Trip treat while. Add television fall top attack. Whom actually research start TV stop also course.,2024-03-05,2023-12-29 17:21:13,2024-01-17 17:21:13,False
00k00012371,00600011045,P004,TRN-PKG-010,Training Package - 10 Users,1,5000,5000.0,0.0,5000.0,Not likely goal national federal. Will short minute.,2024-03-05,2023-12-29 17:21:13,2024-01-17 17:21:13,False
00k00012372,00600011046,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,2,2000,1988.8,0.56,3977.6,Strong the born mission agreement.,2024-07-05,2024-02-05 17:21:13,2024-02-06 17:21:13,False
00k00012373,00600011047,P008,PS-MIG-001,Data Migration Services,2,30000,23811.0,20.63,47622.0,Agree take night. Write environment financial. Yeah letter him age father.,2024-06-14,2024-04-26 17:21:13,2024-05-03 17:21:13,False
00k00012374,00600011048,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,8877.0,11.23,8877.0,Crime education surface study. Each while know color.,2024-01-29,2023-08-22 17:21:13,2023-10-18 17:21:13,False
00k00012375,00600011048,P005,HW-APP-STD,Hardware Appliance - Standard,2,15000,15000.0,0.0,30000.0,Movement loss future show brother by hold. Century service free inside agent book.,2024-01-29,2023-08-22 17:21:13,2023-10-18 17:21:13,False
00k00012376,00600011048,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,50,2000,1588.2,20.59,79410.0,Choice before power go evidence. Finally activity man anything development spring.,2024-01-29,2023-08-22 17:21:13,2023-10-18 17:21:13,False
00k00012377,00600011049,P004,TRN-PKG-010,Training Package - 10 Users,20,5000,4975.0,0.5,99500.0,Sense program agent trade study. Recent personal foreign great process. Design discuss total want.,2025-07-15,2025-02-15 17:21:13,2025-03-29 17:21:13,False
00k00012378,00600011050,P001,SW-ENT-001,Enterprise Software License,10,50000,50000.0,0.0,500000.0,Wait power common war. Room strong wide whether decision but relationship.,2025-05-21,2024-12-14 17:21:13,2024-12-30 17:21:13,False
00k00012379,00600011050,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,2,2000,1728.4,13.58,3456.8,Beat build change also. Us everybody blood and walk smile. Impact remain series determine factor.,2025-05-21,2024-12-14 17:21:13,2024-12-30 17:21:13,False
00k00012380,00600011050,P007,CON-SVC-DAY,Consulting Services - Daily Rate,100,2500,2500.0,0.0,250000.0,Point group here several scene. Either news effort station.,2025-05-21,2024-12-14 17:21:13,2024-12-30 17:21:13,False
00k00012381,00600011050,P003,SUP-ANN-001,Annual Support & Maintenance,10,10000,7762.0,22.38,77620.0,Rock which manager after. What mean society. Long man prevent subject.,2025-05-21,2024-12-14 17:21:13,2024-12-30 17:21:13,False
00k00012382,00600011050,P004,TRN-PKG-010,Training Package - 10 Users,3,5000,5000.0,0.0,15000.0,Hour truth shoulder about board size. Road writer woman beat four east.,2025-05-21,2024-12-14 17:21:13,2024-12-30 17:21:13,False
00k00012383,00600011051,P003,SUP-ANN-001,Annual Support & Maintenance,2,10000,9685.0,3.15,19370.0,Whole response significant property drug.,2023-10-08,2023-04-18 17:21:13,2023-06-08 17:21:13,False
00k00012384,00600011051,P005,HW-APP-STD,Hardware Appliance - Standard,20,15000,12900.0,14.0,258000.0,Under sometimes war choice.,2023-10-08,2023-04-18 17:21:13,2023-06-08 17:21:13,False
00k00012385,00600011051,P001,SW-ENT-001,Enterprise Software License,50,50000,40450.0,19.1,2022500.0,Tell professor but skill.,2023-10-08,2023-04-18 17:21:13,2023-06-08 17:21:13,False
00k00012386,00600011052,P007,CON-SVC-DAY,Consulting Services - Daily Rate,3,2500,2500.0,0.0,7500.0,Second it should in. Into so concern several box yard.,2024-07-22,2024-03-16 17:21:13,2024-05-16 17:21:13,False
00k00012387,00600011052,P001,SW-ENT-001,Enterprise Software License,1,50000,50000.0,0.0,50000.0,Ball campaign final check smile answer. Campaign design fine now.,2024-07-22,2024-03-16 17:21:13,2024-05-16 17:21:13,False
00k00012388,00600011053,P004,TRN-PKG-010,Training Package - 10 Users,3,5000,5000.0,0.0,15000.0,"Cup trade study probably.
Call population take listen relationship two. Quite red bank maybe act.",2024-06-21,2024-03-04 17:21:13,2024-05-10 17:21:13,False
00k00012389,00600011053,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,10000.0,0.0,10000.0,Understand magazine man anything. Moment dark the support reflect save within.,2024-06-21,2024-03-04 17:21:13,2024-05-10 17:21:13,False
00k00012390,00600011054,P004,TRN-PKG-010,Training Package - 10 Users,5,5000,5000.0,0.0,25000.0,Clear use customer officer hear mother. Man consider father.,2024-07-28,2024-02-14 17:21:13,2024-02-25 17:21:13,False
00k00012391,00600011054,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,8265.0,17.35,8265.0,Push difficult head choose personal.,2024-07-28,2024-02-14 17:21:13,2024-02-25 17:21:13,False
00k00012392,00600011054,P008,PS-MIG-001,Data Migration Services,50,30000,30000.0,0.0,1500000.0,Despite certain quickly enjoy determine free. Specific I church fill animal.,2024-07-28,2024-02-14 17:21:13,2024-02-25 17:21:13,False
00k00012393,00600011055,P002,PS-IMP-001,Professional Services - Implementation,50,25000,25000.0,0.0,1250000.0,Heavy decision reality seem politics.,2022-10-16,2022-07-24 17:21:13,2022-08-15 17:21:13,False
00k00012394,00600011055,P008,PS-MIG-001,Data Migration Services,2,30000,27282.0,9.06,54564.0,Whether argue tend since need house. Tree pay soon hear turn safe oil.,2022-10-16,2022-07-24 17:21:13,2022-08-15 17:21:13,False
00k00012395,00600011056,P001,SW-ENT-001,Enterprise Software License,20,50000,50000.0,0.0,1000000.0,Order offer body structure project. Story miss weight quickly reach Mrs.,2022-11-17,2022-08-08 17:21:13,2022-08-27 17:21:13,False
00k00012396,00600011057,P007,CON-SVC-DAY,Consulting Services - Daily Rate,1,2500,2500.0,0.0,2500.0,Buy movement security security only camera professor. Single chance white value.,2025-09-27,2025-04-07 17:21:13,2025-06-03 17:21:13,False
00k00012397,00600011058,P001,SW-ENT-001,Enterprise Software License,10,50000,46285.0,7.43,462850.0,Anything rest material evidence car poor end now. Probably low dinner. Rise activity cup school.,2025-08-06,2025-05-04 17:21:13,2025-07-31 17:21:13,False
00k00012398,00600011059,P001,SW-ENT-001,Enterprise Software License,1,50000,48730.0,2.54,48730.0,Design listen six agency page officer one often. Later sport together recent agree interest weight.,2025-04-17,2024-10-27 17:21:13,2024-12-22 17:21:13,False
00k00012399,00600011059,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,2,2000,1619.2,19.04,3238.4,Analysis stay smile admit.,2025-04-17,2024-10-27 17:21:13,2024-12-22 17:21:13,False
00k00012400,00600011060,P001,SW-ENT-001,Enterprise Software License,1,50000,50000.0,0.0,50000.0,After material after paper. Sport dog between. Then discussion company.,2022-10-07,2022-06-10 17:21:13,2022-07-03 17:21:13,False
00k00012401,00600011060,P007,CON-SVC-DAY,Consulting Services - Daily Rate,1,2500,2500.0,0.0,2500.0,Talk PM already attention central. Describe camera instead method cause. Pull class throughout a.,2022-10-07,2022-06-10 17:21:13,2022-07-03 17:21:13,False
00k00012402,00600011061,P001,SW-ENT-001,Enterprise Software License,2,50000,39965.0,20.07,79930.0,Stage public note save similar lay in.,2023-04-17,2022-12-15 17:21:13,2023-02-13 17:21:13,False
00k00012403,00600011061,P002,PS-IMP-001,Professional Services - Implementation,3,25000,19065.0,23.74,57195.0,Despite here apply they central season. Another language tend current build maybe.,2023-04-17,2022-12-15 17:21:13,2023-02-13 17:21:13,False
00k00012404,00600011061,P008,PS-MIG-001,Data Migration Services,50,30000,29520.0,1.6,1476000.0,Difference defense above again need.,2023-04-17,2022-12-15 17:21:13,2023-02-13 17:21:13,False
00k00012405,00600011061,P007,CON-SVC-DAY,Consulting Services - Daily Rate,3,2500,2458.5,1.66,7375.5,Beautiful under marriage soldier. Significant consider hair pattern nice mean maintain.,2023-04-17,2022-12-15 17:21:13,2023-02-13 17:21:13,False
00k00012406,00600011062,P007,CON-SVC-DAY,Consulting Services - Daily Rate,2,2500,1903.0,23.88,3806.0,Break control report team.,2023-10-14,2023-05-29 17:21:13,2023-06-26 17:21:13,False
00k00012407,00600011062,P001,SW-ENT-001,Enterprise Software License,10,50000,50000.0,0.0,500000.0,Professional owner clear lawyer significant receive. Before step subject many produce now officer.,2023-10-14,2023-05-29 17:21:13,2023-06-26 17:21:13,False
00k00012408,00600011062,P005,HW-APP-STD,Hardware Appliance - Standard,50,15000,15000.0,0.0,750000.0,Bad bag heart. Bag image rise money.,2023-10-14,2023-05-29 17:21:13,2023-06-26 17:21:13,False
00k00012409,00600011062,P002,PS-IMP-001,Professional Services - Implementation,1,25000,25000.0,0.0,25000.0,Fear myself painting these Mr. While support participant decide cause simple.,2023-10-14,2023-05-29 17:21:13,2023-06-26 17:21:13,False
00k00012410,00600011063,P003,SUP-ANN-001,Annual Support & Maintenance,2,10000,7984.0,20.16,15968.0,Authority page along save quality put. Us center answer.,2024-04-04,2023-10-14 17:21:13,2023-11-08 17:21:13,False
00k00012411,00600011063,P008,PS-MIG-001,Data Migration Services,50,30000,26358.0,12.14,1317900.0,Loss artist it its through. Loss physical property marriage these series political.,2024-04-04,2023-10-14 17:21:13,2023-11-08 17:21:13,False
00k00012412,00600011063,P005,HW-APP-STD,Hardware Appliance - Standard,3,15000,15000.0,0.0,45000.0,Plan job actually. Should letter move. Trip change artist this country drug budget.,2024-04-04,2023-10-14 17:21:13,2023-11-08 17:21:13,False
00k00012413,00600011064,P007,CON-SVC-DAY,Consulting Services - Daily Rate,10,2500,1915.25,23.39,19152.5,Human drive need. Event water argue toward consider. Just sign friend any also student.,2024-10-20,2024-06-17 17:21:13,2024-07-10 17:21:13,False
00k00012414,00600011065,P004,TRN-PKG-010,Training Package - 10 Users,1,5000,5000.0,0.0,5000.0,Through son discuss. But information PM.,2024-02-28,2023-12-10 17:21:13,2024-02-05 17:21:13,False
00k00012415,00600011065,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,2000.0,0.0,2000.0,Feel ask event catch reason alone huge.,2024-02-28,2023-12-10 17:21:13,2024-02-05 17:21:13,False
00k00012416,00600011065,P002,PS-IMP-001,Professional Services - Implementation,20,25000,19387.5,22.45,387750.0,"Office why development people.
Maybe size accept near. Crime whose bill. Fish common above find.",2024-02-28,2023-12-10 17:21:13,2024-02-05 17:21:13,False
00k00012417,00600011065,P007,CON-SVC-DAY,Consulting Services - Daily Rate,3,2500,2500.0,0.0,7500.0,Thing a know study research can care still. Commercial list sport direction seven what simply.,2024-02-28,2023-12-10 17:21:13,2024-02-05 17:21:13,False
00k00012418,00600011066,P008,PS-MIG-001,Data Migration Services,10,30000,24819.0,17.27,248190.0,Real appear best live audience. Ahead several performance memory cup dog rock.,2022-04-12,2021-10-30 17:21:13,2021-11-24 17:21:13,False
00k00012419,00600011066,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,1976.6,1.17,1976.6,Though player treatment much alone.,2022-04-12,2021-10-30 17:21:13,2021-11-24 17:21:13,False
00k00012420,00600011066,P005,HW-APP-STD,Hardware Appliance - Standard,100,15000,15000.0,0.0,1500000.0,Value business majority idea. Method personal head kind a.,2022-04-12,2021-10-30 17:21:13,2021-11-24 17:21:13,False
00k00012421,00600011066,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,10000.0,0.0,10000.0,Couple consider part career treat. Culture design serve best.,2022-04-12,2021-10-30 17:21:13,2021-11-24 17:21:13,False
00k00012422,00600011067,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,1667.8,16.61,1667.8,Lead game down risk build five hotel per. Experience business sign smile hand.,2021-10-28,2021-05-01 17:21:13,2021-06-10 17:21:13,False
00k00012423,00600011067,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,8575.0,14.25,8575.0,Last medical item star. Brother several billion tree argue low while same.,2021-10-28,2021-05-01 17:21:13,2021-06-10 17:21:13,False
00k00012424,00600011068,P004,TRN-PKG-010,Training Package - 10 Users,2,5000,4148.5,17.03,8297.0,Huge model north morning red. Production hit where parent.,2025-03-07,2025-01-12 17:21:13,2025-03-01 17:21:13,False
00k00012425,00600011068,P002,PS-IMP-001,Professional Services - Implementation,50,25000,25000.0,0.0,1250000.0,Far brother represent whole it painting give difficult. Such they lead safe leg.,2025-03-07,2025-01-12 17:21:13,2025-03-01 17:21:13,False
00k00012426,00600011069,P006,CLD-SUB-MTH,Cloud Subscription - Monthly,1,2000,1548.2,22.59,1548.2,Job recent him public crime. Community practice throw unit physical radio arrive.,2025-05-11,2024-12-04 17:21:13,2024-12-06 17:21:13,False
00k00012427,00600011069,P003,SUP-ANN-001,Annual Support & Maintenance,1,10000,10000.0,0.0,10000.0,Evidence draw pull arrive particular over six how.,2025-05-11,2024-12-04 17:21:13,2024-12-06 17:21:13,False
00k00012428,00600011070,P008,PS-MIG-001,Data Migration Services,3,30000,30000.0,0.0,90000.0,System suggest enjoy trade into author.,2026-03-13,2025-12-04 17:21:13,2025-12-09 17:21:13,False
00k00012429,00600011070,P005,HW-APP-STD,Hardware Appliance - Standard,20,15000,15000.0,0.0,300000.0,Space truth push American. They money at. Turn message begin professional somebody.,2026-03-13,2025-12-04 17:21:13,2025-12-09 17:21:13,False
00k00012430,00600011071,P001,SW-ENT-001,Enterprise Software License,1,50000,44365.0,11.27,44365.0,Music run room. Her available skill action. Hard nature eye.,2026-04-04,2025-12-25 17:21:13,2026-03-18 17:21:13,False
