Id,QuoteNumber,OpportunityId,AccountId,Name,Status,ExpirationDate,Subtotal,Discount,TotalPrice,Tax,GrandTotal,ShippingHandling,Description,IsSyncing,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
0Q000010779,QT-100779,00600010853,00100010781,"Quote for Williams, Mcdonald and Perez - Q1 2024",Accepted,2025-06-11,367790.24,50708.07,342448.74,25366.57,342448.74,334.39,Maybe bill mean above. Shake piece study. Street center clearly style nation.,False,0050012,2025-05-12 17:21:13,2025-05-14 17:21:13,False
0Q000010780,QT-100780,00600010853,00100010781,"Quote for Williams, Mcdonald and Perez - Q1 2024",Accepted,2025-06-21,345796.93,5227.89,367814.56,27245.52,367814.56,352.16,Entire fine minute little want PM full. Prepare art cause raise newspaper clearly particularly.,False,0050012,2025-05-22 17:21:13,2025-06-15 17:21:13,False
0Q000010781,QT-100781,00600010856,00100010785,"Quote for Young, Munoz and Reynolds - Q4 2024",Approved,2024-03-05,7713.17,370.61,7929.96,587.4,7929.96,205.15,"Into before board shake whom deep fish. Job shoulder popular hit pull.
Situation blood test fall. Art small value hundred writer short. Help fight base forward.",False,0050016,2024-02-04 17:21:13,2024-03-04 17:21:13,False
0Q000010782,QT-100782,00600010856,00100010785,"Quote for Young, Munoz and Reynolds - Q4 2024",In Review,2024-02-15,8040.97,963.49,7643.68,566.2,7643.68,158.55,"Whose above bar partner official age.
Might spend environmental tough. Them administration year job ahead personal stop whose. Dream soon benefit usually.",False,0050016,2024-01-16 17:21:13,2024-02-12 17:21:13,False
0Q000010783,QT-100783,00600010857,00100010785,"Quote for Young, Munoz and Reynolds - Q1 2024",In Review,2024-09-19,11693.8,1382.58,11136.12,824.9,11136.12,60.52,Return several reveal degree. But within hope as race behavior fly thus. Make cultural federal focus.,False,0050016,2024-08-20 17:21:13,2024-08-21 17:21:13,False
0Q000010784,QT-100784,00600010857,00100010785,"Quote for Young, Munoz and Reynolds - Q1 2024",Draft,2024-09-17,12448.69,1683.63,11626.27,861.21,11626.27,285.23,"Than understand store might. It partner song future.
Statement how main remain happy believe.",False,0050016,2024-08-18 17:21:13,2024-09-07 17:21:13,False
0Q000010785,QT-100785,00600010859,00100010786,"Quote for Bernard, Parker and Cooper - Q3 2025",Accepted,2023-02-27,200785.66,2287.64,214377.86,15879.84,214377.86,27.87,Forget position couple they activity bar whole economic. Citizen matter laugh old you manage contain. Certain suffer information certain Congress lay amount.,False,0050016,2023-01-28 17:21:13,2023-02-23 17:21:13,False
0Q000010786,QT-100786,00600010859,00100010786,"Quote for Bernard, Parker and Cooper - Q3 2025",Accepted,2023-02-25,179277.03,23748.44,167970.88,12442.29,167970.88,252.49,"Two simply range help. Language necessary size memory person think.
Two city show official. Collection their would character.",False,0050016,2023-01-26 17:21:13,2023-02-02 17:21:13,False
0Q000010787,QT-100787,00600010860,00100010787,Quote for Rodriguez LLC - Q3 2025,In Review,2025-11-13,63365.35,246.28,68168.6,5049.53,68168.6,436.85,"Experience where discuss dinner current camera blue. Senior activity represent key economic.
Movement open toward interview. Suggest receive memory which mother billion.",False,0050003,2025-10-14 17:21:13,2025-11-10 17:21:13,False
0Q000010788,QT-100788,00600010860,00100010787,Quote for Rodriguez LLC - Q3 2025,In Review,2025-11-30,70284.97,3210.12,72440.84,5365.99,72440.84,472.63,Suggest decide condition seven action who effect ever. Reason finish station street bit age. Decision down billion near.,False,0050003,2025-10-31 17:21:13,2025-11-25 17:21:13,False
0Q000010789,QT-100789,00600010861,00100010788,Quote for Hicks Group - Q1 2024,Approved,2025-04-26,124633.57,1946.79,132501.72,9814.94,132501.72,132.95,"Rock toward art detail television. Technology statement it else. Fly chair international box.
Miss hand put range increase while magazine. Mrs health spend high my. Deep myself magazine onto.",False,0050012,2025-03-27 17:21:13,2025-04-06 17:21:13,False
0Q000010790,QT-100790,00600010862,00100010789,"Quote for Yang, Pittman and Miller - Q1 2024",Rejected,2025-07-17,297307.89,30884.76,287736.98,21313.85,287736.98,28.05,Maintain how listen sure market from. Feeling necessary dog although long human move. Become assume environment everybody degree set anyone bag.,False,0050016,2025-06-17 17:21:13,2025-06-22 17:21:13,False
0Q000010791,QT-100791,00600010863,00100010789,"Quote for Yang, Pittman and Miller - Q2 2025",Accepted,2025-05-21,17048.63,2291.72,15937.46,1180.55,15937.46,212.29,"Stop hot must room quite. Training exist write third factor series. Big yeah family.
Pattern draw result computer policy. Them amount design standard ready Congress. Fight face give morning.",False,0050016,2025-04-21 17:21:13,2025-05-15 17:21:13,False
0Q000010792,QT-100792,00600010863,00100010789,"Quote for Yang, Pittman and Miller - Q2 2025",Accepted,2025-05-27,14680.59,1122.2,14643.06,1084.67,14643.06,379.21,"Social sense model approach. Song risk place military main compare.
Church local far military PM many. Begin body side language story. Suffer ahead major price. Production network man lose during.",False,0050016,2025-04-27 17:21:13,2025-05-16 17:21:13,False
0Q000010793,QT-100793,00600010864,00100010790,Quote for Jacobs Ltd - Q2 2025,Accepted,2025-09-24,1310575.15,3692.02,1411433.78,104550.65,1411433.78,406.33,"Foreign trade by poor arm exist.
Voice girl painting everyone. White garden or far long huge. Mean as they half wait miss institution.",False,0050017,2025-08-25 17:21:13,2025-09-23 17:21:13,False
0Q000010794,QT-100794,00600010865,00100010790,Quote for Jacobs Ltd - Q3 2024,Accepted,2026-02-10,18401.63,1497.28,18256.7,1352.35,18256.7,187.73,Although provide particular decade value mission open trade. Almost when lead remember.,False,0050017,2026-01-11 17:21:13,2026-01-15 17:21:13,False
0Q000010795,QT-100795,00600010866,00100010790,Quote for Jacobs Ltd - Q1 2024,Approved,2025-09-14,51338.98,2406.93,52846.61,3914.56,52846.61,423.65,"Fund or crime administration apply. Spend final street necessary require agent.
Election list something. Coach growth economy view program fine.",False,0050017,2025-08-15 17:21:13,2025-08-19 17:21:13,False
0Q000010796,QT-100796,00600010866,00100010790,Quote for Jacobs Ltd - Q1 2024,Presented to Customer,2025-09-16,50774.88,4097.86,50411.18,3734.16,50411.18,229.95,"Ready enjoy follow throughout hope town particularly. Born Republican office car amount fly. By across business occur set health.
Power draw late none bring. Because day remember town.",False,0050017,2025-08-17 17:21:13,2025-09-09 17:21:13,False
0Q000010797,QT-100797,00600010868,00100010792,"Quote for Tucker, Olson and Williams - Q3 2025",Approved,2022-09-10,284520.0,165.16,307103.23,22748.39,307103.23,446.22,Address it party with treatment. Beyond body likely prepare dinner right tend defense. Fact nation common also ball though begin.,False,0050014,2022-08-11 17:21:13,2022-08-30 17:21:13,False
0Q000010798,QT-100798,00600010868,00100010792,"Quote for Tucker, Olson and Williams - Q3 2025",Approved,2022-09-20,256037.03,5794.53,270261.9,20019.4,270261.9,35.76,"Message process star color smile thank power.
Prove prevent stop five international set eye. Age sort talk couple evening place approach. Of together home up service.",False,0050014,2022-08-21 17:21:13,2022-09-20 17:21:13,False
0Q000010799,QT-100799,00600010869,00100010794,Quote for Garcia-Stephens - Q4 2025,Approved,2022-07-11,12571.55,793.78,12719.99,942.22,12719.99,473.88,Bar without author these chance ten. Yeah finally then alone test unit rise.,False,0050016,2022-06-11 17:21:13,2022-07-07 17:21:13,False
0Q000010800,QT-100800,00600010869,00100010794,Quote for Garcia-Stephens - Q4 2025,Rejected,2022-07-18,10691.41,490.7,11016.77,816.06,11016.77,470.48,Computer history feeling exactly physical career traditional. Meeting language political cell mission shake claim. Son rich green question.,False,0050016,2022-06-18 17:21:13,2022-06-21 17:21:13,False
0Q000010801,QT-100801,00600010871,00100010794,Quote for Garcia-Stephens - Q1 2024,Accepted,2022-04-17,148205.29,7564.95,151891.57,11251.23,151891.57,438.12,Moment career represent mission. Certain analysis set message bill chance scientist. Energy in manage debate.,False,0050016,2022-03-18 17:21:13,2022-04-15 17:21:13,False
0Q000010802,QT-100802,00600010872,00100010795,Quote for Eaton Group - Q1 2025,Accepted,2025-01-27,14194.79,1002.93,14247.21,1055.35,14247.21,122.99,"If term role oil pick. Upon into class prove financial than wind.
Second small drop. Positive baby agree guy always. Those still either.",False,0050005,2024-12-28 17:21:13,2025-01-08 17:21:13,False
0Q000010803,QT-100803,00600010872,00100010795,Quote for Eaton Group - Q1 2025,Accepted,2025-03-01,17177.88,989.45,17483.5,1295.07,17483.5,466.81,"Indeed offer thing effort possible. Loss economic able law do bring.
Worker report process guy somebody myself college street. Magazine agent still PM them. Tree majority win mean news letter son.",False,0050005,2025-01-30 17:21:13,2025-02-09 17:21:13,False
0Q000010804,QT-100804,00600010874,00100010797,"Quote for Silva, Zhang and Morales - Q1 2025",Presented to Customer,2025-09-03,62666.43,985.8,66615.08,4934.45,66615.08,100.87,"Law ask remain help arrive the. Maintain nor among. Land apply time company project.
Church traditional for should might shoulder size. Perform behind amount few name media Congress.",False,0050010,2025-08-04 17:21:13,2025-09-03 17:21:13,False
0Q000010805,QT-100805,00600010876,00100010801,"Quote for Frey, Mann and Sullivan - Q3 2025",Accepted,2025-02-21,75232.8,2721.94,78311.73,5800.87,78311.73,466.89,"Across administration scene have civil road explain community. Situation wind culture stand dark little. Cut recognize red none kid medical respond.
Raise product anyone. Ahead high me close.",False,0050011,2025-01-22 17:21:13,2025-01-30 17:21:13,False
0Q000010806,QT-100806,00600010877,00100010801,"Quote for Frey, Mann and Sullivan - Q3 2024",In Review,2024-09-01,60406.36,3950.5,60972.33,4516.47,60972.33,22.61,Success build chance employee laugh within. Government couple sing relate require area include street.,False,0050011,2024-08-02 17:21:13,2024-08-03 17:21:13,False
0Q000010807,QT-100807,00600010878,00100010801,"Quote for Frey, Mann and Sullivan - Q1 2025",In Review,2024-11-20,21853.33,589.25,22965.21,1701.13,22965.21,39.43,"Decide special both bill question measure. Gun maintain room section of. Wonder Republican take real information result.
Camera food money. Year assume stock daughter base use within.",False,0050011,2024-10-21 17:21:13,2024-11-13 17:21:13,False
0Q000010808,QT-100808,00600010879,00100010802,"Quote for Matthews, Dominguez and Torres - Q1 2024",Accepted,2021-09-27,31443.78,4099.14,29532.21,2187.57,29532.21,260.18,"Skin own talk small significant social. Share part near toward worry continue recently. Onto tell audience whether.
Arm evidence up science end alone. Building big with toward risk then.",False,0050010,2021-08-28 17:21:13,2021-09-03 17:21:13,False
0Q000010809,QT-100809,00600010881,00100010805,Quote for Mcdonald LLC - Q2 2025,Rejected,2026-03-12,9143.63,13.2,9860.86,730.43,9860.86,342.72,Car energy wrong force point mind. Wide authority thus firm forward family. Industry few she now.,False,0050008,2026-02-10 17:21:13,2026-02-25 17:21:13,False
0Q000010810,QT-100810,00600010882,00100010806,Quote for Aguilar-Zuniga - Q3 2024,Accepted,2025-06-30,108315.63,11525.57,104533.26,7743.2,104533.26,496.93,"Later however in worker production condition piece.
Field father civil head same everyone. Many soldier full under.
Pass PM south then. Movie chance moment role participant involve campaign.",False,0050018,2025-05-31 17:21:13,2025-06-24 17:21:13,False
0Q000010811,QT-100811,00600010882,00100010806,Quote for Aguilar-Zuniga - Q3 2024,Accepted,2025-07-17,111089.45,642.74,119282.45,8835.74,119282.45,425.21,"Want stand family world item. Daughter just offer place attack. Point remember win economy.
Enter court friend reveal writer itself. Phone population which law election.",False,0050018,2025-06-17 17:21:13,2025-07-17 17:21:13,False
0Q000010812,QT-100812,00600010883,00100010806,Quote for Aguilar-Zuniga - Q2 2024,Rejected,2025-01-14,512847.66,69529.59,478783.52,35465.45,478783.52,470.99,"Computer action customer paper remain. Out response claim help. Dream tax either talk game while.
Others develop night increase. Baby life less require. Arrive authority street.",False,0050018,2024-12-15 17:21:13,2024-12-20 17:21:13,False
0Q000010813,QT-100813,00600010884,00100010807,Quote for Ortiz-Harris - Q3 2025,Presented to Customer,2025-11-17,3764.52,321.31,3718.67,275.46,3718.67,369.39,Build remain guy air management. Executive seat other capital young thus coach.,False,0050010,2025-10-18 17:21:13,2025-11-14 17:21:13,False
0Q000010814,QT-100814,00600010885,00100010807,Quote for Ortiz-Harris - Q4 2025,Accepted,2025-07-23,61961.32,2857.09,63832.57,4728.34,63832.57,38.71,Pm both matter southern return option. Son better amount politics board hair.,False,0050010,2025-06-23 17:21:13,2025-07-10 17:21:13,False
0Q000010815,QT-100815,00600010886,00100010809,Quote for Odom-Stevenson - Q2 2025,In Review,2026-02-16,35146.92,1053.77,36820.6,2727.45,36820.6,411.28,"Tough know religious store sister. Born operation dark food second.
Tell act history spring. Report organization look.",False,0050018,2026-01-17 17:21:13,2026-02-16 17:21:13,False
0Q000010816,QT-100816,00600010886,00100010809,Quote for Odom-Stevenson - Q2 2025,Draft,2026-01-21,37409.24,1090.31,39224.44,2905.51,39224.44,325.89,Toward project employee. Hospital they red item level way guy. Church suffer enjoy tonight strategy each deep stand.,False,0050018,2025-12-22 17:21:13,2026-01-07 17:21:13,False
0Q000010817,QT-100817,00600010888,00100010810,Quote for Barnes-Luna - Q3 2024,Accepted,2024-07-18,20454.31,1886.52,20053.21,1485.42,20053.21,311.73,"Man above create staff. Plant likely note five will student.
Fall send great. Miss idea no environment. Collection hear general real start fund eye.",False,0050018,2024-06-18 17:21:13,2024-06-24 17:21:13,False
0Q000010818,QT-100818,00600010888,00100010810,Quote for Barnes-Luna - Q3 2024,Accepted,2024-08-08,20500.2,673.66,21412.66,1586.12,21412.66,326.76,This bill modern author measure these four. Camera paper not compare next prepare after. Be develop class.,False,0050018,2024-07-09 17:21:13,2024-07-15 17:21:13,False
0Q000010819,QT-100819,00600010889,00100010811,Quote for Washington LLC - Q3 2025,Presented to Customer,2022-12-09,9311.37,555.48,9456.36,700.47,9456.36,184.61,"Career push guy focus. Action student family chance I soon vote. Member wide new bar direction animal.
Certainly grow physical star. Concern eye factor rest Democrat in. Scene home quickly.",False,0050017,2022-11-09 17:21:13,2022-11-22 17:21:13,False
0Q000010820,QT-100820,00600010889,00100010811,Quote for Washington LLC - Q3 2025,Presented to Customer,2023-01-02,10490.88,743.98,10526.65,779.75,10526.65,479.83,Between natural list one source half president. Nothing including expect also.,False,0050017,2022-12-03 17:21:13,2022-12-18 17:21:13,False
0Q000010821,QT-100821,00600010890,00100010814,Quote for Blackwell LLC - Q4 2025,Approved,2026-01-28,20853.26,1595.62,20798.25,1540.61,20798.25,295.29,"Plant consumer easy seat early. Experience take individual pattern attack identify peace.
Community treat increase first.",False,0050016,2025-12-29 17:21:13,2026-01-21 17:21:13,False
0Q000010822,QT-100822,00600010892,00100010815,Quote for Rivers and Sons - Q4 2025,Rejected,2024-01-01,30682.98,3292.28,29581.96,2191.26,29581.96,390.77,Moment since vote industry likely better. Central laugh local market participant leader several. Pm prevent organization customer material travel. Cover worry design people lawyer fight.,False,0050012,2023-12-02 17:21:13,2023-12-05 17:21:13,False
0Q000010823,QT-100823,00600010892,00100010815,Quote for Rivers and Sons - Q4 2025,In Review,2024-01-02,30867.78,3076.67,30014.4,2223.29,30014.4,352.51,Suggest write tax season soldier. Member story help former huge growth almost. Reduce mother happy news well some.,False,0050012,2023-12-03 17:21:13,2023-12-28 17:21:13,False
0Q000010824,QT-100824,00600010894,00100010816,Quote for Watson-Kelly - Q3 2025,Accepted,2022-03-18,4571.22,528.6,4366.03,323.41,4366.03,189.0,"However dog talk expert chair foreign. Market training nice pretty which. West president job trip.
Foot even message still year at.
Himself possible detail grow.",False,0050005,2022-02-16 17:21:13,2022-03-05 17:21:13,False
0Q000010825,QT-100825,00600010896,00100010819,Quote for Robinson Inc - Q1 2024,In Review,2023-03-21,149475.34,4155.77,156945.14,11625.57,156945.14,142.74,Usually night he charge help. Song television occur party yes. Opportunity conference state street. Billion the instead.,False,0050003,2023-02-19 17:21:13,2023-03-21 17:21:13,False
0Q000010826,QT-100826,00600010896,00100010819,Quote for Robinson Inc - Q1 2024,Presented to Customer,2023-03-20,156005.55,10797.64,156824.54,11616.63,156824.54,211.39,President Republican quality be record ground offer. Know pick attack.,False,0050003,2023-02-18 17:21:13,2023-02-25 17:21:13,False
0Q000010827,QT-100827,00600010899,00100010821,"Quote for Mercado, Leon and Jones - Q3 2025",Approved,2023-08-31,14862.95,1074.48,14891.55,1103.08,14891.55,121.66,"Single out six dark history. Animal knowledge center trial history. Thousand why economic.
Bar author name amount book. Happen seek wife north growth church. Doctor ready past alone sort.",False,0050008,2023-08-01 17:21:13,2023-08-18 17:21:13,False
0Q000010828,QT-100828,00600010899,00100010821,"Quote for Mercado, Leon and Jones - Q3 2025",Approved,2023-09-13,13648.23,494.65,14205.87,1052.29,14205.87,61.21,Modern bag form give worker argue learn. Easy sit agent support analysis several own. Certain create activity walk me safe task. Tree husband likely car fund question hospital here.,False,0050008,2023-08-14 17:21:13,2023-09-01 17:21:13,False
0Q000010829,QT-100829,00600010900,00100010821,"Quote for Mercado, Leon and Jones - Q2 2024",Accepted,2023-12-05,121839.93,4437.51,126794.61,9392.19,126794.61,213.07,Leave cup tax after that even energy. Language visit budget how among small camera claim. Magazine argue possible picture quickly cell approach.,False,0050008,2023-11-05 17:21:13,2023-11-21 17:21:13,False
0Q000010830,QT-100830,00600010900,00100010821,"Quote for Mercado, Leon and Jones - Q2 2024",Accepted,2023-10-28,124032.74,13390.67,119493.44,8851.37,119493.44,310.06,"Debate ability price. Democratic commercial rate nearly. System whose west develop fast employee.
Truth now like meeting. Board catch reduce born seat.",False,0050008,2023-09-28 17:21:13,2023-10-09 17:21:13,False
0Q000010831,QT-100831,00600010902,00100010823,Quote for Walker-Lopez - Q2 2024,In Review,2022-03-22,507044.46,8215.86,538734.89,39906.29,538734.89,172.88,"Common time protect purpose degree case do keep. Feeling one own pull language decision I.
Public back draw among minute building. Such couple item drive talk. Blue between very product.",False,0050003,2022-02-20 17:21:13,2022-03-10 17:21:13,False
0Q000010832,QT-100832,00600010904,00100010823,Quote for Walker-Lopez - Q4 2024,Presented to Customer,2022-03-07,359161.1,34063.49,351105.42,26007.81,351105.42,255.58,Safe population adult entire. Once under policy street official majority discussion. During myself film summer.,False,0050003,2022-02-05 17:21:13,2022-02-08 17:21:13,False
0Q000010833,QT-100833,00600010905,00100010824,"Quote for Lowery, Lara and Johnson - Q3 2024",Presented to Customer,2023-04-28,3960.36,131.2,4135.49,306.33,4135.49,145.97,Clear fast teacher character expert. Environment onto traditional top very. Turn development wind suffer then bank quite.,False,0050004,2023-03-29 17:21:13,2023-04-15 17:21:13,False
0Q000010834,QT-100834,00600010906,00100010824,"Quote for Lowery, Lara and Johnson - Q2 2025",Approved,2023-05-31,359709.61,13912.12,373461.29,27663.8,373461.29,258.3,"North professional small hard. Job staff happen pull hospital in. Activity effort term civil.
Daughter increase practice answer. Season degree take number rest.",False,0050004,2023-05-01 17:21:13,2023-05-14 17:21:13,False
0Q000010835,QT-100835,00600010907,00100010826,"Quote for Ford, Martinez and Bishop - Q4 2024",Approved,2026-03-08,91590.23,10186.94,87915.55,6512.26,87915.55,464.14,"Even large those step everything. Along artist image foot tonight where.
Carry here financial buy. Perform game along north.
State suggest radio human yourself event want. Sound race woman drug.",False,0050010,2026-02-06 17:21:13,2026-02-09 17:21:13,False
0Q000010836,QT-100836,00600010908,00100010826,"Quote for Ford, Martinez and Bishop - Q3 2024",In Review,2026-05-10,32174.26,4699.03,29673.25,2198.02,29673.25,106.06,Artist minute dog police final television form. Challenge will trip record occur area across wife. Run discuss strong provide.,False,0050010,2026-04-10 17:21:13,2026-04-17 17:21:13,False
0Q000010837,QT-100837,00600010908,00100010826,"Quote for Ford, Martinez and Bishop - Q3 2024",Approved,2026-05-08,34909.84,149.21,37541.48,2780.85,37541.48,52.54,"History about music show. Home left style personal parent blue change. Very thing stand director glass it.
Save brother involve. By account each safe different wall.",False,0050010,2026-04-08 17:21:13,2026-05-02 17:21:13,False
0Q000010838,QT-100838,00600010909,00100010828,Quote for Harris Ltd - Q1 2024,Accepted,2024-05-21,183496.1,418.63,197723.67,14646.2,197723.67,215.63,"Situation citizen too study. Region put themselves suffer fact.
Too strategy sing current book piece. Picture fund teach.",False,0050004,2024-04-21 17:21:13,2024-05-10 17:21:13,False
0Q000010839,QT-100839,00600010911,00100010829,"Quote for Matthews, Mooney and Morris - Q4 2024",Presented to Customer,2025-08-30,22371.63,238.96,23903.28,1770.61,23903.28,231.42,"Build choice deal. Local local production seem individual.
Left us eat. Avoid possible network beat light.",False,0050005,2025-07-31 17:21:13,2025-08-12 17:21:13,False
0Q000010840,QT-100840,00600010912,00100010829,"Quote for Matthews, Mooney and Morris - Q1 2024",In Review,2025-09-29,1322720.87,192569.02,1220564.0,90412.15,1220564.0,123.61,Action production my laugh region. Little become film indicate than industry apply. Financial thus gun information.,False,0050005,2025-08-30 17:21:13,2025-09-09 17:21:13,False
0Q000010841,QT-100841,00600010913,00100010832,Quote for Miller-Jennings - Q1 2025,Rejected,2025-03-02,43320.32,6057.12,40244.26,2981.06,40244.26,384.77,"Mind wide beat inside. Fine price at north. Event then subject manage quality.
Quickly surface street quite. Girl beat think big collection throughout. Black research serious.",False,0050008,2025-01-31 17:21:13,2025-02-24 17:21:13,False
0Q000010842,QT-100842,00600010914,00100010832,Quote for Miller-Jennings - Q1 2025,Approved,2025-03-10,37607.21,1618.39,38867.93,2879.11,38867.93,119.35,"Join follow cost. Big police upon.
Need wish same throw ahead future. Affect eat success.
Buy front occur kitchen least. Blue enjoy foreign free reach black.",False,0050008,2025-02-08 17:21:13,2025-02-28 17:21:13,False
0Q000010843,QT-100843,00600010916,00100010833,"Quote for Gordon, White and Conley - Q1 2024",In Review,2025-08-02,12895.58,248.18,13659.19,1011.79,13659.19,205.82,"Manage total reduce police. Your cover social I alone thousand necessary.
Manager space color include factor. Process certainly religious feel base. Agency possible century he pretty.",False,0050017,2025-07-03 17:21:13,2025-07-31 17:21:13,False
0Q000010844,QT-100844,00600010916,00100010833,"Quote for Gordon, White and Conley - Q1 2024",Approved,2025-07-16,11580.8,162.12,12332.17,913.49,12332.17,112.88,"Talk radio yes represent. Second officer card.
Power exist kitchen person board return add. Should attack nor instead. Author action treatment can fly expert.",False,0050017,2025-06-16 17:21:13,2025-06-29 17:21:13,False
0Q000010845,QT-100845,00600010920,00100010837,"Quote for Norman, Rogers and Hudson - Q4 2025",Rejected,2022-02-24,3184.75,260.11,3158.61,233.97,3158.61,488.79,Start out effort several describe. Husband camera make behind throughout really message. While stage sense strategy attack show economic. Husband be western free.,False,0050019,2022-01-25 17:21:13,2022-02-19 17:21:13,False
0Q000010846,QT-100846,00600010923,00100010840,"Quote for Fitzgerald, Cobb and Little - Q4 2024",Presented to Customer,2023-11-18,141269.95,4580.86,147624.22,10935.13,147624.22,359.92,Church oil Mr event. Culture environmental happen learn hair. Light animal father situation. Fund into quickly use trial quite.,False,0050019,2023-10-19 17:21:13,2023-10-30 17:21:13,False
0Q000010847,QT-100847,00600010923,00100010840,"Quote for Fitzgerald, Cobb and Little - Q4 2024",In Review,2023-11-07,151952.99,13464.63,149567.43,11079.07,149567.43,271.33,"Control imagine raise camera Mr fill director. Score live her lay medical could must. Today see glass allow cup.
Left wear book model site hotel. Back to public maintain southern would issue.",False,0050019,2023-10-08 17:21:13,2023-10-22 17:21:13,False
0Q000010848,QT-100848,00600010924,00100010840,"Quote for Fitzgerald, Cobb and Little - Q2 2024",Accepted,2024-03-05,53871.77,5072.94,52702.74,3903.91,52702.74,342.69,"Her fund cover guy he.
Spring scene blue once. Impact those question themselves you.
Happy building brother physical part yourself yourself benefit. Recently half live cup eye.",False,0050019,2024-02-04 17:21:13,2024-02-19 17:21:13,False
0Q000010849,QT-100849,00600010925,00100010841,"Quote for Summers, Garcia and Miller - Q2 2025",In Review,2023-04-06,23131.74,299.48,24658.84,1826.58,24658.84,36.68,"Yet one early I easy. Maintain kid space when computer expect.
Staff voice simple college. Scientist stage top effort painting.
Music international through alone.",False,0050017,2023-03-07 17:21:13,2023-03-16 17:21:13,False
0Q000010850,QT-100850,00600010925,00100010841,"Quote for Summers, Garcia and Miller - Q2 2025",Rejected,2023-04-03,24599.81,193.55,26358.76,1952.5,26358.76,421.23,Article number anyone huge. Nor sometimes set business. Song region religious other goal its him.,False,0050017,2023-03-04 17:21:13,2023-03-29 17:21:13,False
0Q000010851,QT-100851,00600010926,00100010841,"Quote for Summers, Garcia and Miller - Q4 2025",Rejected,2023-08-01,37337.01,3900.3,36111.65,2674.94,36111.65,289.76,Actually customer early most campaign blood. Whole whom wrong piece lawyer adult off financial.,False,0050017,2023-07-02 17:21:13,2023-07-09 17:21:13,False
0Q000010852,QT-100852,00600010927,00100010841,"Quote for Summers, Garcia and Miller - Q4 2025",In Review,2023-06-26,4938.0,682.13,4596.34,340.47,4596.34,105.22,"Camera crime sort. Expect identify art government about year recognize.
Hundred expect how front there. Lawyer physical yard work issue find.",False,0050017,2023-05-27 17:21:13,2023-06-14 17:21:13,False
0Q000010853,QT-100853,00600010928,00100010842,"Quote for Rose, Russell and Burns - Q2 2025",Presented to Customer,2025-10-28,236662.28,27571.65,225817.88,16727.25,225817.88,422.59,"Career could girl five fire should. Tv still here join.
Sport member many trial central usually onto adult. Receive bad discussion soldier often write know. Wish heart night should.",False,0050019,2025-09-28 17:21:13,2025-09-29 17:21:13,False
0Q000010854,QT-100854,00600010929,00100010842,"Quote for Rose, Russell and Burns - Q3 2024",Presented to Customer,2026-03-31,23503.1,310.11,25048.43,1855.44,25048.43,120.35,"Let police letter foot window special prevent. Scientist court town.
Resource per field break. Pretty report stay listen.",False,0050019,2026-03-01 17:21:13,2026-03-29 17:21:13,False
0Q000010855,QT-100855,00600010930,00100010843,"Quote for Williams, Bryant and Le - Q3 2025",Accepted,2025-12-31,145958.84,21123.86,134821.78,9986.8,134821.78,258.79,"Bag he glass. Next next some management important business.
Rate rock prepare bar treat explain. Knowledge goal five society yes cell able evidence. Still born knowledge able everyone.",False,0050011,2025-12-01 17:21:13,2025-12-06 17:21:13,False
0Q000010856,QT-100856,00600010931,00100010843,"Quote for Williams, Bryant and Le - Q2 2024",Accepted,2026-01-30,42282.1,3890.25,41463.2,3071.35,41463.2,465.0,"Amount article research fire enough. Feeling crime contain star cup study. Community term memory.
Middle east none understand.
Military also anything light. Trip join may share front step.",False,0050011,2025-12-31 17:21:13,2026-01-13 17:21:13,False
0Q000010857,QT-100857,00600010932,00100010844,Quote for Delacruz-Trujillo - Q2 2024,Presented to Customer,2022-09-10,12365.78,930.83,12349.75,914.8,12349.75,145.08,Hot along around whose. Participant save right field TV. Break suddenly present high really decision.,False,0050016,2022-08-11 17:21:13,2022-08-13 17:21:13,False
0Q000010858,QT-100858,00600010932,00100010844,Quote for Delacruz-Trujillo - Q2 2024,Presented to Customer,2022-10-07,12015.23,1793.96,11038.97,817.7,11038.97,459.15,"Form I trial seem crime myself. Her very instead source nothing.
Recently pretty movement movie sister performance. Receive require visit whatever exist any ask particularly.",False,0050016,2022-09-07 17:21:13,2022-09-09 17:21:13,False
0Q000010859,QT-100859,00600010933,00100010844,Quote for Delacruz-Trujillo - Q1 2024,Presented to Customer,2023-01-19,39184.66,4364.9,37605.34,2785.58,37605.34,240.47,Hair test table finish wish never particular. According spring study yeah what reveal. Successful somebody successful task.,False,0050016,2022-12-20 17:21:13,2023-01-18 17:21:13,False
0Q000010860,QT-100860,00600010934,00100010846,Quote for Jackson-Clark - Q3 2024,Accepted,2023-12-23,2629933.8,37789.88,2799515.43,207371.51,2799515.43,429.11,Concern where market accept draw take guy. Sort similar black. Indeed build option seat moment push.,False,0050001,2023-11-23 17:21:13,2023-12-07 17:21:13,False
0Q000010861,QT-100861,00600010934,00100010846,Quote for Jackson-Clark - Q3 2024,Accepted,2023-12-19,2821727.43,53407.92,2989785.07,221465.56,2989785.07,252.41,Note pass respond field term even choice. Road but hotel hour majority movie national. Trial arm drive. Material building despite red action piece.,False,0050001,2023-11-19 17:21:13,2023-12-02 17:21:13,False
