Id,AccountId,Name,StageName,Probability,Amount,CloseDate,Type,LeadSource,NextStep,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00600010831,00100010764,"Douglas, Townsend and Hicks - Q2 2024",Closed Lost,0,188457.03,2023-05-04,New Business,Web,,True,False,Closed,Closed,,True,0050010,2023-02-09 17:21:13,2023-03-22 17:21:13,False
00600010832,00100010764,"Douglas, Townsend and Hicks - Q1 2024",Value Proposition,40,108698.47,2023-05-30,Existing Customer - Upgrade,Phone Inquiry,Bit practice animal.,False,False,Pipeline,Omitted,70101014,True,0050010,2022-12-21 17:21:13,2023-03-06 17:21:13,False
00600010833,00100010764,"Douglas, Townsend and Hicks - Q4 2025",Value Proposition,40,439420.52,2022-12-21,Existing Customer - Upgrade,Campaign,Church particular team development.,False,False,Pipeline,Omitted,,True,0050010,2022-09-27 17:21:13,2022-11-15 17:21:13,False
00600010834,00100010765,Stewart-Little - Q4 2025,Prospecting,5,389154.28,2026-03-01,New Business,Trade Show,Girl church energy space interview television.,False,False,Pipeline,Omitted,,True,0050014,2026-01-22 17:21:13,2026-04-17 17:21:13,False
00600010835,00100010765,Stewart-Little - Q2 2024,Qualification,10,526501.59,2025-10-19,New Business,Trade Show,Product above indicate possible series.,False,False,Pipeline,Omitted,,True,0050014,2025-06-14 17:21:13,2025-09-06 17:21:13,False
00600010836,00100010766,Koch PLC - Q4 2025,Proposal/Price Quote,60,488559.23,2025-11-20,New Business,Trade Show,Practice tend benefit.,False,False,Best Case,Best Case,70101002,True,0050017,2025-10-02 17:21:13,2025-10-31 17:21:13,False
00600010837,00100010766,Koch PLC - Q1 2024,Needs Analysis,20,41063.76,2026-11-13,New Business,Trade Show,Man work suddenly leg age.,False,False,Pipeline,Omitted,,True,0050017,2026-06-08 17:21:13,2026-08-21 17:21:13,False
00600010838,00100010767,Bennett Ltd - Q4 2024,Negotiation/Review,80,41645.77,2025-07-15,New Business,Phone Inquiry,Good water form strong role Republican imagine several.,False,False,Commit,Commit,,True,0050015,2025-01-26 17:21:13,2025-03-21 17:21:13,False
00600010839,00100010767,Bennett Ltd - Q1 2024,Prospecting,5,95120.67,2025-02-09,Existing Customer - Downgrade,Partner Referral,The carry involve sit.,False,False,Pipeline,Omitted,,True,0050015,2024-12-10 17:21:13,2025-02-16 17:21:13,False
00600010840,00100010767,Bennett Ltd - Q1 2025,Negotiation/Review,80,101428.77,2024-09-02,New Business,Phone Inquiry,President us huge wind notice lawyer movie be.,False,False,Commit,Commit,70101013,True,0050015,2024-04-05 17:21:13,2024-06-29 17:21:13,False
00600010841,00100010768,"Warner, Ellis and Cox - Q1 2024",Prospecting,5,359869.2,2026-06-05,Existing Customer - Downgrade,Phone Inquiry,Yourself now ever whether dog.,False,False,Pipeline,Omitted,,True,0050013,2025-12-24 17:21:13,2026-02-19 17:21:13,False
00600010842,00100010773,Chan-Shannon - Q3 2025,Value Proposition,40,58408.76,2023-07-31,New Business,Phone Inquiry,Cell under vote animal better money care.,False,False,Pipeline,Omitted,,True,0050001,2023-04-24 17:21:13,2023-05-19 17:21:13,False
00600010843,00100010773,Chan-Shannon - Q4 2025,Value Proposition,40,78596.32,2023-12-17,Existing Customer - Upgrade,Campaign,Authority when open past area quite.,False,False,Pipeline,Omitted,70101010,True,0050001,2023-09-03 17:21:13,2023-10-05 17:21:13,False
00600010844,00100010775,Schneider-Miller - Q3 2025,Value Proposition,40,154137.43,2021-08-23,New Business,Phone Inquiry,Tree loss whose black because base available.,False,False,Pipeline,Omitted,70101011,True,0050004,2021-05-23 17:21:13,2021-07-09 17:21:13,False
00600010845,00100010775,Schneider-Miller - Q1 2024,Negotiation/Review,80,11432.01,2021-08-27,New Business,Purchased List,Follow theory available institution discuss on.,False,False,Commit,Commit,,True,0050004,2021-04-03 17:21:13,2021-05-14 17:21:13,False
00600010846,00100010775,Schneider-Miller - Q4 2025,Closed Won,100,1225208.83,2021-05-05,New Business,Trade Show,,True,True,Closed,Closed,,True,0050004,2021-02-03 17:21:13,2021-04-01 17:21:13,False
00600010847,00100010776,Mejia Inc - Q4 2024,Value Proposition,40,85243.29,2023-02-17,New Business,Phone Inquiry,Fine thus involve practice member think low include.,False,False,Pipeline,Omitted,,True,0050005,2022-10-18 17:21:13,2022-10-29 17:21:13,False
00600010848,00100010776,Mejia Inc - Q3 2025,Value Proposition,40,236106.52,2023-03-11,New Business,Purchased List,Thousand fire exactly decide national.,False,False,Pipeline,Omitted,,True,0050005,2022-09-19 17:21:13,2022-11-23 17:21:13,False
00600010849,00100010777,"Smith, Thomas and Gonzalez - Q4 2025",Negotiation/Review,80,6360.53,2021-08-30,New Business,Web,Mrs rock good.,False,False,Commit,Commit,70101002,True,0050001,2021-04-30 17:21:13,2021-07-23 17:21:13,False
00600010850,00100010778,"Gonzalez, Shepard and Burnett - Q2 2024",Negotiation/Review,80,32771.31,2023-05-13,Existing Customer - Upgrade,Campaign,Training behind nation somebody trial our that.,False,False,Commit,Commit,70101017,True,0050009,2023-02-14 17:21:13,2023-04-13 17:21:13,False
00600010851,00100010780,Diaz-Ruiz - Q2 2024,Needs Analysis,20,144390.09,2022-11-08,New Business,Trade Show,Major forward any moment win head agency happy.,False,False,Pipeline,Omitted,,True,0050017,2022-08-12 17:21:13,2022-10-24 17:21:13,False
00600010852,00100010781,"Williams, Mcdonald and Perez - Q2 2024",Value Proposition,40,462663.71,2025-04-24,Existing Customer - Upgrade,Partner Referral,Network through fill past.,False,False,Pipeline,Omitted,70101005,True,0050012,2024-11-08 17:21:13,2024-12-10 17:21:13,False
00600010853,00100010781,"Williams, Mcdonald and Perez - Q1 2024",Closed Won,100,356755.07,2025-09-27,Existing Customer - Replacement,Web,,True,True,Closed,Closed,,True,0050012,2025-04-01 17:21:13,2025-06-26 17:21:13,False
00600010854,00100010782,Christensen PLC - Q1 2025,Qualification,10,2939.59,2023-11-10,New Business,Phone Inquiry,Anything street we goal source society.,False,False,Pipeline,Omitted,,True,0050017,2023-08-06 17:21:13,2023-09-12 17:21:13,False
00600010855,00100010783,Yates Ltd - Q3 2025,Qualification,10,471141.15,2021-11-17,Existing Customer - Downgrade,Phone Inquiry,Letter writer citizen they vote.,False,False,Pipeline,Omitted,,True,0050003,2021-07-30 17:21:13,2021-08-15 17:21:13,False
00600010856,00100010785,"Young, Munoz and Reynolds - Q4 2024",Negotiation/Review,80,8320.38,2024-04-25,Existing Customer - Upgrade,Campaign,People different air should often maybe provide.,False,False,Commit,Commit,70101008,True,0050016,2023-12-13 17:21:13,2024-02-05 17:21:13,False
00600010857,00100010785,"Young, Munoz and Reynolds - Q1 2024",Value Proposition,40,12712.9,2024-09-22,New Business,Purchased List,Compare mouth standard responsibility fish.,False,False,Pipeline,Omitted,70101003,True,0050016,2024-07-17 17:21:13,2024-09-29 17:21:13,False
00600010858,00100010785,"Young, Munoz and Reynolds - Q1 2024",Prospecting,5,30893.29,2024-09-30,Existing Customer - Replacement,Trade Show,Officer or particular stuff.,False,False,Pipeline,Omitted,,True,0050016,2024-07-12 17:21:13,2024-08-05 17:21:13,False
00600010859,00100010786,"Bernard, Parker and Cooper - Q3 2025",Closed Won,100,186831.9,2023-01-03,New Business,Web,,True,True,Closed,Closed,70101018,True,0050016,2022-12-01 17:21:13,2022-12-23 17:21:13,False
00600010860,00100010787,Rodriguez LLC - Q3 2025,Needs Analysis,20,64052.41,2026-02-05,New Business,Campaign,Trip want campaign tax three fight.,False,False,Pipeline,Omitted,,True,0050003,2025-09-21 17:21:13,2025-10-25 17:21:13,False
00600010861,00100010788,Hicks Group - Q1 2024,Needs Analysis,20,134877.86,2025-07-14,New Business,Purchased List,Serious enough record draw near risk account well.,False,False,Pipeline,Omitted,70101003,True,0050012,2025-02-14 17:21:13,2025-02-27 17:21:13,False
00600010862,00100010789,"Yang, Pittman and Miller - Q1 2024",Proposal/Price Quote,60,318464.65,2025-06-28,Existing Customer - Upgrade,Web,Fire mission care.,False,False,Best Case,Best Case,,True,0050016,2025-05-21 17:21:13,2025-07-16 17:21:13,False
00600010863,00100010789,"Yang, Pittman and Miller - Q2 2025",Closed Won,100,15853.02,2025-06-10,Existing Customer - Upgrade,Campaign,,True,True,Closed,Closed,70101000,True,0050016,2025-03-30 17:21:13,2025-04-09 17:21:13,False
00600010864,00100010790,Jacobs Ltd - Q2 2025,Closed Won,100,1268211.79,2026-01-03,New Business,Partner Referral,,True,True,Closed,Closed,,True,0050017,2025-07-26 17:21:13,2025-10-02 17:21:13,False
00600010865,00100010790,Jacobs Ltd - Q3 2024,Closed Won,100,16999.53,2026-04-21,Existing Customer - Downgrade,Campaign,,True,True,Closed,Closed,70101004,True,0050017,2025-12-04 17:21:13,2026-01-19 17:21:13,False
00600010866,00100010790,Jacobs Ltd - Q1 2024,Needs Analysis,20,49221.59,2025-12-03,New Business,Purchased List,Increase before wife.,False,False,Pipeline,Omitted,70101018,True,0050017,2025-07-24 17:21:13,2025-10-22 17:21:13,False
00600010867,00100010791,Garcia LLC - Q4 2025,Prospecting,5,58608.12,2025-09-26,Existing Customer - Upgrade,Campaign,Sometimes different leave get close.,False,False,Pipeline,Omitted,,True,0050012,2025-06-27 17:21:13,2025-08-04 17:21:13,False
00600010868,00100010792,"Tucker, Olson and Williams - Q3 2025",Proposal/Price Quote,60,267904.93,2022-10-17,New Business,Web,Certain likely fill operation audience example.,False,False,Best Case,Best Case,,True,0050014,2022-06-23 17:21:13,2022-08-06 17:21:13,False
00600010869,00100010794,Garcia-Stephens - Q4 2025,Negotiation/Review,80,11486.2,2022-06-20,New Business,Web,Cell a parent factor specific place community.,False,False,Commit,Commit,70101017,True,0050016,2022-04-24 17:21:13,2022-04-30 17:21:13,False
00600010870,00100010794,Garcia-Stephens - Q3 2024,Qualification,10,52936.99,2021-11-30,New Business,Web,In debate approach spend.,False,False,Pipeline,Omitted,70101017,True,0050016,2021-08-02 17:21:13,2021-09-29 17:21:13,False
00600010871,00100010794,Garcia-Stephens - Q1 2024,Closed Won,100,162643.85,2022-06-15,Existing Customer - Upgrade,Purchased List,,True,True,Closed,Closed,,True,0050016,2022-01-21 17:21:13,2022-03-18 17:21:13,False
00600010872,00100010795,Eaton Group - Q1 2025,Closed Won,100,15668.75,2025-05-09,New Business,Trade Show,,True,True,Closed,Closed,,True,0050005,2024-12-08 17:21:13,2025-03-08 17:21:13,False
00600010873,00100010796,"Travis, Wheeler and Stanley - Q2 2025",Prospecting,5,30228.11,2021-11-17,New Business,Campaign,Movement state son expert responsibility score.,False,False,Pipeline,Omitted,,True,0050011,2021-09-02 17:21:13,2021-11-17 17:21:13,False
00600010874,00100010797,"Silva, Zhang and Morales - Q1 2025",Proposal/Price Quote,60,57501.45,2025-08-06,Existing Customer - Upgrade,Partner Referral,Agreement carry south operation TV.,False,False,Best Case,Best Case,,True,0050010,2025-06-16 17:21:13,2025-07-06 17:21:13,False
00600010875,00100010799,"Farrell, Page and Wong - Q4 2024",Prospecting,5,396036.49,2025-01-30,New Business,Web,Less difference us my morning.,False,False,Pipeline,Omitted,,True,0050004,2024-09-28 17:21:13,2024-12-24 17:21:13,False
00600010876,00100010801,"Frey, Mann and Sullivan - Q3 2025",Closed Won,100,74707.17,2025-05-13,New Business,Purchased List,,True,True,Closed,Closed,70101015,True,0050011,2024-12-18 17:21:13,2025-02-05 17:21:13,False
00600010877,00100010801,"Frey, Mann and Sullivan - Q3 2024",Needs Analysis,20,64930.33,2024-11-22,Existing Customer - Replacement,Trade Show,See type stuff discover forward large sound.,False,False,Pipeline,Omitted,,True,0050011,2024-07-03 17:21:13,2024-07-26 17:21:13,False
00600010878,00100010801,"Frey, Mann and Sullivan - Q1 2025",Value Proposition,40,20109.91,2025-04-05,Existing Customer - Upgrade,Phone Inquiry,Glass but writer stay up data technology.,False,False,Pipeline,Omitted,,True,0050011,2024-10-07 17:21:13,2024-11-12 17:21:13,False
00600010879,00100010802,"Matthews, Dominguez and Torres - Q1 2024",Closed Won,100,33131.76,2021-11-07,Existing Customer - Downgrade,Trade Show,,True,True,Closed,Closed,,True,0050010,2021-08-10 17:21:13,2021-09-18 17:21:13,False
00600010880,00100010804,Caldwell Ltd - Q2 2025,Prospecting,5,8547.96,2022-02-03,New Business,Purchased List,I among skill field whatever from need.,False,False,Pipeline,Omitted,,True,0050012,2021-10-09 17:21:13,2021-10-16 17:21:13,False
00600010881,00100010805,Mcdonald LLC - Q2 2025,Needs Analysis,20,8872.76,2026-05-26,Existing Customer - Replacement,Campaign,Whole her believe laugh tend carry attorney.,False,False,Pipeline,Omitted,,True,0050008,2025-12-15 17:21:13,2026-02-21 17:21:13,False
00600010882,00100010806,Aguilar-Zuniga - Q3 2024,Closed Won,100,115861.66,2025-09-27,New Business,Purchased List,,True,True,Closed,Closed,,True,0050018,2025-04-20 17:21:13,2025-06-14 17:21:13,False
00600010883,00100010806,Aguilar-Zuniga - Q2 2024,Negotiation/Review,80,522561.0,2025-03-13,New Business,Web,Conference to recently remain building the and.,False,False,Commit,Commit,70101002,True,0050018,2024-11-21 17:21:13,2025-01-10 17:21:13,False
00600010884,00100010807,Ortiz-Harris - Q3 2025,Negotiation/Review,80,4157.14,2025-12-06,Existing Customer - Replacement,Partner Referral,Bring yes exactly not act staff serious.,False,False,Commit,Commit,70101016,True,0050010,2025-09-22 17:21:13,2025-10-11 17:21:13,False
00600010885,00100010807,Ortiz-Harris - Q4 2025,Closed Won,100,60054.84,2025-07-25,Existing Customer - Upgrade,Phone Inquiry,,True,True,Closed,Closed,,True,0050010,2025-05-03 17:21:13,2025-06-28 17:21:13,False
00600010886,00100010809,Odom-Stevenson - Q2 2025,Negotiation/Review,80,37425.0,2026-02-28,Existing Customer - Downgrade,Web,Society as world letter.,False,False,Commit,Commit,,True,0050018,2025-11-19 17:21:13,2026-02-01 17:21:13,False
00600010887,00100010809,Odom-Stevenson - Q4 2024,Qualification,10,2974.27,2026-04-28,Existing Customer - Replacement,Partner Referral,Claim life member know dog owner.,False,False,Pipeline,Omitted,,True,0050018,2026-01-08 17:21:13,2026-01-21 17:21:13,False
00600010888,00100010810,Barnes-Luna - Q3 2024,Closed Won,100,20205.18,2024-08-26,New Business,Partner Referral,,True,True,Closed,Closed,,True,0050018,2024-05-16 17:21:13,2024-06-07 17:21:13,False
00600010889,00100010811,Washington LLC - Q3 2025,Needs Analysis,20,10166.64,2023-01-16,New Business,Trade Show,Democratic moment couple north I.,False,False,Pipeline,Omitted,70101015,True,0050017,2022-10-05 17:21:13,2022-11-10 17:21:13,False
00600010890,00100010814,Blackwell LLC - Q4 2025,Proposal/Price Quote,60,20328.54,2026-04-04,Existing Customer - Replacement,Partner Referral,Against fall financial I.,False,False,Best Case,Best Case,70101015,True,0050016,2025-11-13 17:21:13,2025-12-12 17:21:13,False
00600010891,00100010815,Rivers and Sons - Q2 2025,Qualification,10,16727.94,2023-06-19,Existing Customer - Downgrade,Partner Referral,Still little crime avoid writer.,False,False,Pipeline,Omitted,,True,0050012,2023-03-08 17:21:13,2023-04-11 17:21:13,False
00600010892,00100010815,Rivers and Sons - Q4 2025,Proposal/Price Quote,60,29748.17,2023-12-14,Existing Customer - Upgrade,Campaign,Window what prepare teach hard audience.,False,False,Best Case,Best Case,70101003,True,0050012,2023-10-18 17:21:13,2023-11-17 17:21:13,False
00600010893,00100010816,Watson-Kelly - Q1 2024,Qualification,10,93313.3,2022-04-14,Existing Customer - Replacement,Trade Show,Land perhaps human unit treatment everything affect.,False,False,Pipeline,Omitted,,True,0050005,2022-02-07 17:21:13,2022-02-20 17:21:13,False
00600010894,00100010816,Watson-Kelly - Q3 2025,Closed Won,100,4780.37,2022-06-21,New Business,Trade Show,,True,True,Closed,Closed,70101004,True,0050005,2022-01-01 17:21:13,2022-03-08 17:21:13,False
00600010895,00100010818,"Mendez, Yang and Joseph - Q3 2025",Qualification,10,13396.62,2021-11-14,New Business,Trade Show,Three mind money soon best night send.,False,False,Pipeline,Omitted,,True,0050009,2021-10-08 17:21:13,2021-12-24 17:21:13,False
00600010896,00100010819,Robinson Inc - Q1 2024,Needs Analysis,20,159952.91,2023-07-14,Existing Customer - Upgrade,Trade Show,Night at work character great.,False,False,Pipeline,Omitted,,True,0050003,2023-01-27 17:21:13,2023-04-06 17:21:13,False
00600010897,00100010819,Robinson Inc - Q4 2025,Qualification,10,101986.96,2023-05-17,New Business,Purchased List,Mind Congress maybe TV across.,False,False,Pipeline,Omitted,,True,0050003,2023-04-16 17:21:13,2023-06-18 17:21:13,False
00600010898,00100010820,"Moon, Fleming and Fischer - Q2 2024",Prospecting,5,29906.99,2025-08-29,New Business,Purchased List,Need offer movement ball soon.,False,False,Pipeline,Omitted,,True,0050005,2025-04-27 17:21:13,2025-05-24 17:21:13,False
00600010899,00100010821,"Mercado, Leon and Jones - Q3 2025",Needs Analysis,20,13936.2,2023-12-13,New Business,Web,Evidence change despite book participant thing fast.,False,False,Pipeline,Omitted,70101013,True,0050008,2023-06-20 17:21:13,2023-08-14 17:21:13,False
00600010900,00100010821,"Mercado, Leon and Jones - Q2 2024",Closed Won,100,121461.08,2024-02-21,Existing Customer - Downgrade,Trade Show,,True,True,Closed,Closed,,True,0050008,2023-09-11 17:21:13,2023-09-28 17:21:13,False
00600010901,00100010822,"Lawson, Velasquez and Collins - Q1 2024",Prospecting,5,14215.03,2023-05-16,New Business,Campaign,But free state gun until.,False,False,Pipeline,Omitted,,True,0050012,2023-01-31 17:21:13,2023-02-15 17:21:13,False
00600010902,00100010823,Walker-Lopez - Q2 2024,Needs Analysis,20,554297.35,2022-05-18,New Business,Campaign,Indicate industry more court.,False,False,Pipeline,Omitted,,True,0050003,2021-12-26 17:21:13,2022-02-20 17:21:13,False
00600010903,00100010823,Walker-Lopez - Q1 2025,Qualification,10,29978.48,2022-10-10,New Business,Purchased List,Serve professor standard traditional.,False,False,Pipeline,Omitted,,True,0050003,2022-07-05 17:21:13,2022-07-17 17:21:13,False
00600010904,00100010823,Walker-Lopez - Q4 2024,Needs Analysis,20,397073.18,2022-04-15,Existing Customer - Upgrade,Partner Referral,Kid mouth full police everything small.,False,False,Pipeline,Omitted,70101014,True,0050003,2022-01-04 17:21:13,2022-03-31 17:21:13,False
00600010905,00100010824,"Lowery, Lara and Johnson - Q3 2024",Value Proposition,40,3728.44,2023-06-19,New Business,Purchased List,Present describe official interview.,False,False,Pipeline,Omitted,70101003,True,0050004,2023-02-19 17:21:13,2023-03-02 17:21:13,False
00600010906,00100010824,"Lowery, Lara and Johnson - Q2 2025",Proposal/Price Quote,60,380409.76,2023-06-02,New Business,Purchased List,Without everything change could practice identify feel.,False,False,Best Case,Best Case,70101003,True,0050004,2023-04-14 17:21:13,2023-05-26 17:21:13,False
00600010907,00100010826,"Ford, Martinez and Bishop - Q4 2024",Needs Analysis,20,101078.03,2026-05-18,New Business,Campaign,Me wish here international mission score weight head.,False,False,Pipeline,Omitted,,True,0050010,2025-12-10 17:21:13,2026-01-22 17:21:13,False
00600010908,00100010826,"Ford, Martinez and Bishop - Q3 2024",Proposal/Price Quote,60,32938.28,2026-07-05,Existing Customer - Replacement,Phone Inquiry,Lot check main member station own she.,False,False,Best Case,Best Case,,True,0050010,2026-02-09 17:21:13,2026-05-01 17:21:13,False
00600010909,00100010828,Harris Ltd - Q1 2024,Closed Won,100,185141.67,2024-05-09,Existing Customer - Upgrade,Web,,True,True,Closed,Closed,70101019,True,0050004,2024-03-22 17:21:13,2024-06-19 17:21:13,False
00600010910,00100010828,Harris Ltd - Q3 2024,Qualification,10,164197.38,2024-01-20,New Business,Phone Inquiry,Day space various side determine score now.,False,False,Pipeline,Omitted,,True,0050004,2023-12-12 17:21:13,2024-02-06 17:21:13,False
00600010911,00100010829,"Matthews, Mooney and Morris - Q4 2024",Proposal/Price Quote,60,22432.92,2025-11-16,Existing Customer - Downgrade,Web,Will policy weight often interest cause.,False,False,Best Case,Best Case,70101019,True,0050005,2025-06-06 17:21:13,2025-07-17 17:21:13,False
00600010912,00100010829,"Matthews, Mooney and Morris - Q1 2024",Proposal/Price Quote,60,1358652.71,2026-01-10,New Business,Web,He step anything actually seem only far.,False,False,Best Case,Best Case,70101010,True,0050005,2025-07-22 17:21:13,2025-10-15 17:21:13,False
00600010913,00100010832,Miller-Jennings - Q1 2025,Needs Analysis,20,44003.81,2025-01-27,New Business,Campaign,Industry foot police.,False,False,Pipeline,Omitted,70101014,True,0050008,2024-12-19 17:21:13,2025-03-11 17:21:13,False
00600010914,00100010832,Miller-Jennings - Q1 2025,Negotiation/Review,80,40753.47,2025-01-21,Existing Customer - Replacement,Trade Show,Which thank study different tell happy.,False,False,Commit,Commit,70101019,True,0050008,2024-12-20 17:21:13,2025-01-21 17:21:13,False
00600010915,00100010833,"Gordon, White and Conley - Q2 2025",Qualification,10,96535.45,2025-10-01,Existing Customer - Upgrade,Trade Show,Every ready military moment determine medical campaign challenge.,False,False,Pipeline,Omitted,,True,0050017,2025-04-04 17:21:13,2025-05-23 17:21:13,False
00600010916,00100010833,"Gordon, White and Conley - Q1 2024",Proposal/Price Quote,60,11738.57,2025-08-04,Existing Customer - Downgrade,Trade Show,Day role thousand individual three.,False,False,Best Case,Best Case,,True,0050017,2025-05-16 17:21:13,2025-06-19 17:21:13,False
00600010917,00100010835,Schaefer-Phelps - Q2 2025,Qualification,10,38893.35,2023-03-29,Existing Customer - Upgrade,Web,Base argue son kid keep decide step.,False,False,Pipeline,Omitted,,True,0050017,2023-01-20 17:21:13,2023-03-24 17:21:13,False
00600010918,00100010836,Davidson-Adams - Q2 2025,Qualification,10,286770.55,2023-04-22,New Business,Web,Answer great trip memory view cover total.,False,False,Pipeline,Omitted,,True,0050015,2022-11-16 17:21:13,2022-12-23 17:21:13,False
00600010919,00100010836,Davidson-Adams - Q3 2025,Qualification,10,662944.48,2023-01-07,Existing Customer - Downgrade,Trade Show,Action season during second.,False,False,Pipeline,Omitted,,True,0050015,2022-10-19 17:21:13,2023-01-09 17:21:13,False
00600010920,00100010837,"Norman, Rogers and Hudson - Q4 2025",Needs Analysis,20,3069.11,2022-06-21,New Business,Purchased List,War me stand market.,False,False,Pipeline,Omitted,,True,0050019,2022-01-10 17:21:13,2022-02-07 17:21:13,False
00600010921,00100010838,"Garrison, Brown and Sullivan - Q1 2024",Qualification,10,12302.05,2024-02-24,Existing Customer - Upgrade,Partner Referral,Relationship voice indeed building including century within.,False,False,Pipeline,Omitted,,True,0050019,2023-10-06 17:21:13,2023-10-15 17:21:13,False
00600010922,00100010839,Garcia-Cooper - Q2 2024,Qualification,10,578.34,2024-01-30,New Business,Campaign,Condition impact minute risk same blood evidence reduce.,False,False,Pipeline,Omitted,,True,0050010,2023-08-11 17:21:13,2023-10-29 17:21:13,False
00600010923,00100010840,"Fitzgerald, Cobb and Little - Q4 2024",Value Proposition,40,156524.29,2023-11-06,Existing Customer - Downgrade,Web,By film bad town those break.,False,False,Pipeline,Omitted,,True,0050019,2023-08-23 17:21:13,2023-08-28 17:21:13,False
00600010924,00100010840,"Fitzgerald, Cobb and Little - Q2 2024",Closed Won,100,50078.93,2024-03-15,New Business,Phone Inquiry,,True,True,Closed,Closed,,True,0050019,2023-12-09 17:21:13,2024-02-26 17:21:13,False
00600010925,00100010841,"Summers, Garcia and Miller - Q2 2025",Value Proposition,40,23252.48,2023-07-11,New Business,Phone Inquiry,It night speech response let consider.,False,False,Pipeline,Omitted,,True,0050017,2023-01-13 17:21:13,2023-02-13 17:21:13,False
00600010926,00100010841,"Summers, Garcia and Miller - Q4 2025",Value Proposition,40,36000.21,2023-09-21,New Business,Campaign,Choose boy industry your pull.,False,False,Pipeline,Omitted,,True,0050017,2023-05-25 17:21:13,2023-07-26 17:21:13,False
00600010927,00100010841,"Summers, Garcia and Miller - Q4 2025",Needs Analysis,20,5320.03,2023-06-15,Existing Customer - Downgrade,Campaign,Various true newspaper dog many serve.,False,False,Pipeline,Omitted,70101015,True,0050017,2023-03-31 17:21:13,2023-05-09 17:21:13,False
00600010928,00100010842,"Rose, Russell and Burns - Q2 2025",Value Proposition,40,262702.45,2025-12-12,New Business,Partner Referral,Per fall important attorney protect.,False,False,Pipeline,Omitted,,True,0050019,2025-08-30 17:21:13,2025-11-24 17:21:13,False
00600010929,00100010842,"Rose, Russell and Burns - Q3 2024",Proposal/Price Quote,60,24313.22,2026-06-11,New Business,Trade Show,Off very way experience once.,False,False,Best Case,Best Case,,True,0050019,2026-01-07 17:21:13,2026-03-29 17:21:13,False
00600010930,00100010843,"Williams, Bryant and Le - Q3 2025",Closed Won,100,146338.3,2026-02-18,New Business,Partner Referral,,True,True,Closed,Closed,,True,0050011,2025-10-20 17:21:13,2025-12-29 17:21:13,False
00600010931,00100010843,"Williams, Bryant and Le - Q2 2024",Closed Won,100,39104.45,2026-03-20,New Business,Purchased List,,True,True,Closed,Closed,70101019,True,0050011,2025-12-05 17:21:13,2025-12-18 17:21:13,False
00600010932,00100010844,Delacruz-Trujillo - Q2 2024,Value Proposition,40,11908.06,2022-09-17,Existing Customer - Replacement,Phone Inquiry,Black according heart project political wall.,False,False,Pipeline,Omitted,70101010,True,0050016,2022-07-21 17:21:13,2022-08-27 17:21:13,False
00600010933,00100010844,Delacruz-Trujillo - Q1 2024,Negotiation/Review,80,38914.23,2023-03-24,Existing Customer - Downgrade,Trade Show,Military similar radio spend treatment car.,False,False,Commit,Commit,,True,0050016,2022-10-31 17:21:13,2022-12-12 17:21:13,False
00600010934,00100010846,Jackson-Clark - Q3 2024,Closed Won,100,2684221.59,2024-03-17,New Business,Purchased List,,True,True,Closed,Closed,,True,0050001,2023-10-31 17:21:13,2023-11-15 17:21:13,False
00600010935,00100010848,"Ali, Hayes and Brown - Q2 2025",Closed Won,100,60702.09,2024-03-24,New Business,Purchased List,,True,True,Closed,Closed,,True,0050006,2023-10-28 17:21:13,2023-12-08 17:21:13,False
00600010936,00100010849,"Hickman, Johnson and Zimmerman - Q2 2025",Negotiation/Review,80,77277.62,2021-09-27,New Business,Campaign,Student ten score report question because.,False,False,Commit,Commit,70101011,True,0050015,2021-06-01 17:21:13,2021-08-30 17:21:13,False
00600010937,00100010850,Hernandez PLC - Q1 2024,Needs Analysis,20,6136.75,2024-05-21,New Business,Campaign,Deal section environmental agree until small fund.,False,False,Pipeline,Omitted,,True,0050007,2024-03-20 17:21:13,2024-05-21 17:21:13,False
00600010938,00100010850,Hernandez PLC - Q4 2025,Needs Analysis,20,58185.76,2024-09-18,New Business,Partner Referral,Economy modern travel stop amount conference interesting.,False,False,Pipeline,Omitted,,True,0050007,2024-05-06 17:21:13,2024-08-02 17:21:13,False
00600010939,00100010852,Goodman-Sharp - Q4 2025,Needs Analysis,20,10552.26,2024-07-28,Existing Customer - Replacement,Campaign,For at southern culture big.,False,False,Pipeline,Omitted,,True,0050017,2024-06-21 17:21:13,2024-07-29 17:21:13,False
00600010940,00100010853,"Kennedy, Parker and Cole - Q4 2024",Value Proposition,40,368080.82,2024-12-14,New Business,Web,Statement her about PM fall.,False,False,Pipeline,Omitted,,True,0050019,2024-07-08 17:21:13,2024-08-05 17:21:13,False
00600010941,00100010854,"Harper, Weeks and Finley - Q1 2024",Closed Won,100,100475.1,2025-02-28,Existing Customer - Upgrade,Web,,True,True,Closed,Closed,,True,0050015,2025-01-14 17:21:13,2025-03-27 17:21:13,False
00600010942,00100010855,Guerrero Inc - Q4 2024,Closed Won,100,3235.3,2025-10-03,Existing Customer - Replacement,Campaign,,True,True,Closed,Closed,,True,0050018,2025-06-29 17:21:13,2025-09-24 17:21:13,False
