Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,Description,IsClosed,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00T00014715,,00600010899,Call,2023-07-20,Completed,Normal,Stage key themselves condition hard.,True,0050008,2023-07-20 17:21:13,2023-07-24 17:21:13,False
00T00014716,,00600010899,Meeting,2023-08-21,Completed,High,Ten home note he.,True,0050008,2023-08-21 17:21:13,2023-08-25 17:21:13,False
00T00014717,,00600010899,Follow-up,2023-07-13,Completed,Normal,Instead country another young issue which.,True,0050008,2023-07-13 17:21:13,2023-07-15 17:21:13,False
00T00014718,,00600010899,Meeting,2023-08-03,Completed,Normal,Give need feeling today.,True,0050008,2023-08-03 17:21:13,2023-08-03 17:21:13,False
00T00014719,,00600010899,Demo,2023-07-02,Completed,Normal,Eight provide read site.,True,0050008,2023-07-02 17:21:13,2023-07-05 17:21:13,False
00T00014720,,00600010899,Follow-up,2023-07-27,Completed,Low,Base concern drug method good system.,True,0050008,2023-07-27 17:21:13,2023-07-28 17:21:13,False
00T00014721,,00600010899,Call,2023-08-09,Completed,High,Claim early leave else past evening page.,True,0050008,2023-08-09 17:21:13,2023-08-14 17:21:13,False
00T00014722,,00600010900,Demo,2023-11-28,Completed,Normal,Interest ok develop here history car hour decide.,True,0050008,2023-11-28 17:21:13,2023-11-28 17:21:13,False
00T00014723,,00600010900,Meeting,2023-12-04,Completed,Low,Television when result north clear.,True,0050008,2023-12-04 17:21:13,2023-12-05 17:21:13,False
00T00014724,,00600010900,Follow-up,2023-11-15,In Progress,Low,Fine rich according.,False,0050008,2023-11-15 17:21:13,2023-11-16 17:21:13,False
00T00014725,,00600010900,Meeting,2023-11-10,Deferred,Low,Security despite whole particularly.,False,0050008,2023-11-10 17:21:13,2023-11-13 17:21:13,False
00T00014726,,00600010900,Meeting,2023-10-04,Completed,Normal,Administration he career each itself away serious popular.,True,0050008,2023-10-04 17:21:13,2023-10-07 17:21:13,False
00T00014727,,00600010901,Demo,2023-02-03,Completed,Low,Tend stand candidate appear picture without.,True,0050012,2023-02-03 17:21:13,2023-02-04 17:21:13,False
00T00014728,,00600010901,Meeting,2023-04-10,Completed,Normal,Laugh clear hold.,True,0050012,2023-04-10 17:21:13,2023-04-14 17:21:13,False
00T00014729,,00600010901,Call,2023-03-25,Completed,Normal,Should modern talk game right owner both.,True,0050012,2023-03-25 17:21:13,2023-03-30 17:21:13,False
00T00014730,,00600010902,Call,2022-02-12,Completed,Normal,Baby budget whom painting.,True,0050003,2022-02-12 17:21:13,2022-02-15 17:21:13,False
00T00014731,,00600010902,Meeting,2021-12-26,Completed,Normal,Mention per somebody level even true quality.,True,0050003,2021-12-26 17:21:13,2021-12-28 17:21:13,False
00T00014732,,00600010902,Follow-up,2022-01-26,Not Started,Normal,Tend should city.,False,0050003,2022-01-26 17:21:13,2022-01-28 17:21:13,False
00T00014733,,00600010903,Call,2022-07-27,Completed,Normal,Option send see board thus call animal.,True,0050003,2022-07-27 17:21:13,2022-07-31 17:21:13,False
00T00014734,,00600010903,Follow-up,2022-07-15,Completed,High,Indicate music night little team address part.,True,0050003,2022-07-15 17:21:13,2022-07-18 17:21:13,False
00T00014735,,00600010903,Follow-up,2022-08-06,Completed,Normal,Protect other during base per start character.,True,0050003,2022-08-06 17:21:13,2022-08-08 17:21:13,False
00T00014736,,00600010904,Follow-up,2022-01-12,Completed,Low,Ago open to will role box.,True,0050003,2022-01-12 17:21:13,2022-01-17 17:21:13,False
00T00014737,,00600010904,Follow-up,2022-04-01,Completed,High,College picture follow call score statement suffer.,True,0050003,2022-04-01 17:21:13,2022-04-04 17:21:13,False
00T00014738,,00600010904,Meeting,2022-01-13,Completed,Normal,Various grow letter.,True,0050003,2022-01-13 17:21:13,2022-01-13 17:21:13,False
00T00014739,,00600010904,Send Quote,2022-01-17,Completed,Normal,Kind trial clear price require natural.,True,0050003,2022-01-17 17:21:13,2022-01-21 17:21:13,False
00T00014740,,00600010904,Send Quote,2022-04-03,Completed,Low,Take bill good artist next deal religious training.,True,0050003,2022-04-03 17:21:13,2022-04-06 17:21:13,False
00T00014741,,00600010905,Meeting,2023-04-01,Completed,Normal,Top growth task bad.,True,0050004,2023-04-01 17:21:13,2023-04-06 17:21:13,False
00T00014742,,00600010905,Follow-up,2023-03-17,Completed,High,Think those country firm.,True,0050004,2023-03-17 17:21:13,2023-03-19 17:21:13,False
00T00014743,,00600010905,Call,2023-04-28,Completed,Low,Recent past customer phone animal.,True,0050004,2023-04-28 17:21:13,2023-05-03 17:21:13,False
00T00014744,,00600010905,Demo,2023-03-29,In Progress,Low,Partner finally clearly ready life cold sort.,False,0050004,2023-03-29 17:21:13,2023-04-01 17:21:13,False
00T00014745,,00600010905,Meeting,2023-03-24,Completed,Low,Number mission its ball long amount.,True,0050004,2023-03-24 17:21:13,2023-03-24 17:21:13,False
00T00014746,,00600010906,Follow-up,2023-05-31,Completed,Normal,Will world most lawyer.,True,0050004,2023-05-31 17:21:13,2023-05-31 17:21:13,False
00T00014747,,00600010906,Follow-up,2023-04-18,Completed,Normal,Future large well enough reveal mission suggest reach.,True,0050004,2023-04-18 17:21:13,2023-04-19 17:21:13,False
00T00014748,,00600010906,Meeting,2023-07-08,Completed,Normal,Look laugh protect.,True,0050004,2023-07-08 17:21:13,2023-07-12 17:21:13,False
00T00014749,,00600010906,Follow-up,2023-06-22,In Progress,Normal,According relate mouth fund concern think.,False,0050004,2023-06-22 17:21:13,2023-06-22 17:21:13,False
00T00014750,,00600010906,Email,2023-05-01,Completed,Normal,Toward hot agent maintain fight real.,True,0050004,2023-05-01 17:21:13,2023-05-04 17:21:13,False
00T00014751,,00600010907,Send Quote,2026-01-06,Completed,Normal,Sea free or weight give peace identify.,True,0050010,2026-01-06 17:21:13,2026-01-06 17:21:13,False
00T00014752,,00600010907,Send Quote,2026-01-12,Completed,Normal,Drug chance read half former.,True,0050010,2026-01-12 17:21:13,2026-01-13 17:21:13,False
00T00014753,,00600010907,Follow-up,2026-02-10,Completed,Normal,Purpose hard hear quality attorney.,True,0050010,2026-02-10 17:21:13,2026-02-13 17:21:13,False
00T00014754,,00600010907,Follow-up,2026-01-05,Completed,Normal,Coach draw large take state rise.,True,0050010,2026-01-05 17:21:13,2026-01-08 17:21:13,False
00T00014755,,00600010907,Send Quote,2025-12-27,Completed,Low,Which fill clearly box.,True,0050010,2025-12-27 17:21:13,2025-12-31 17:21:13,False
00T00014756,,00600010907,Call,2025-12-23,In Progress,Normal,Order seven meeting itself individual.,False,0050010,2025-12-23 17:21:13,2025-12-25 17:21:13,False
00T00014757,,00600010907,Email,2026-03-01,Not Started,Normal,Strategy morning national or.,False,0050010,2026-03-01 17:21:13,2026-03-03 17:21:13,False
00T00014758,,00600010908,Meeting,2026-05-06,Completed,Normal,Public mind whole exactly.,True,0050010,2026-05-06 17:21:13,2026-05-08 17:21:13,False
00T00014759,,00600010908,Demo,2026-04-08,In Progress,Low,Mission will some impact of.,False,0050010,2026-04-08 17:21:13,2026-04-08 17:21:13,False
00T00014760,,00600010908,Send Quote,2026-04-17,Not Started,Low,Miss now collection or laugh.,False,0050010,2026-04-17 17:21:13,2026-04-21 17:21:13,False
00T00014761,,00600010908,Meeting,2026-03-10,Completed,High,Start worry property thing agency those.,True,0050010,2026-03-10 17:21:13,2026-03-14 17:21:13,False
00T00014762,,00600010908,Meeting,2026-03-21,In Progress,High,Eye service network despite.,False,0050010,2026-03-21 17:21:13,2026-03-22 17:21:13,False
00T00014763,,00600010909,Email,2024-03-24,Completed,Low,Certainly image property.,True,0050004,2024-03-24 17:21:13,2024-03-28 17:21:13,False
00T00014764,,00600010909,Send Quote,2024-05-13,Completed,Normal,Run drive soon will first car.,True,0050004,2024-05-13 17:21:13,2024-05-17 17:21:13,False
00T00014765,,00600010909,Send Quote,2024-03-27,Deferred,Low,Management pattern else ability answer wife company.,False,0050004,2024-03-27 17:21:13,2024-03-30 17:21:13,False
00T00014766,,00600010910,Follow-up,2024-02-13,Completed,High,Kid like network economic water its.,True,0050004,2024-02-13 17:21:13,2024-02-16 17:21:13,False
00T00014767,,00600010910,Demo,2024-01-14,In Progress,Low,Movie protect research allow health.,False,0050004,2024-01-14 17:21:13,2024-01-19 17:21:13,False
00T00014768,,00600010910,Demo,2024-03-05,Completed,Normal,End able stay.,True,0050004,2024-03-05 17:21:13,2024-03-09 17:21:13,False
00T00014769,,00600010911,Send Quote,2025-08-25,Completed,Normal,Ok to wide support soon particularly.,True,0050005,2025-08-25 17:21:13,2025-08-30 17:21:13,False
00T00014770,,00600010911,Send Quote,2025-06-06,Completed,Low,War suggest fund mean weight.,True,0050005,2025-06-06 17:21:13,2025-06-10 17:21:13,False
00T00014771,,00600010911,Email,2025-06-28,Completed,Normal,Year finally news bar development building.,True,0050005,2025-06-28 17:21:13,2025-06-29 17:21:13,False
00T00014772,,00600010911,Send Quote,2025-08-09,Completed,Normal,Hot several character three group court.,True,0050005,2025-08-09 17:21:13,2025-08-13 17:21:13,False
00T00014773,,00600010911,Demo,2025-07-11,Completed,Normal,Against guess it enter.,True,0050005,2025-07-11 17:21:13,2025-07-15 17:21:13,False
00T00014774,,00600010912,Email,2025-09-25,Completed,Normal,Grow hour rock list response.,True,0050005,2025-09-25 17:21:13,2025-09-28 17:21:13,False
00T00014775,,00600010912,Meeting,2025-08-25,Completed,Normal,Now beat oil generation.,True,0050005,2025-08-25 17:21:13,2025-08-27 17:21:13,False
00T00014776,,00600010912,Call,2025-09-04,Completed,Low,Her note prevent difference economic.,True,0050005,2025-09-04 17:21:13,2025-09-04 17:21:13,False
00T00014777,,00600010912,Meeting,2025-10-20,In Progress,Normal,Federal certainly court professor sing.,False,0050005,2025-10-20 17:21:13,2025-10-21 17:21:13,False
00T00014778,,00600010912,Meeting,2025-09-02,Completed,Normal,Our put rather can unit yeah nor.,True,0050005,2025-09-02 17:21:13,2025-09-06 17:21:13,False
00T00014779,,00600010913,Demo,2025-02-15,In Progress,Normal,Tonight total common.,False,0050008,2025-02-15 17:21:13,2025-02-16 17:21:13,False
00T00014780,,00600010913,Demo,2025-02-19,Completed,Low,Policy several share cut according describe.,True,0050008,2025-02-19 17:21:13,2025-02-19 17:21:13,False
00T00014781,,00600010913,Email,2025-02-15,In Progress,High,Chance near gun economic report apply.,False,0050008,2025-02-15 17:21:13,2025-02-17 17:21:13,False
00T00014782,,00600010913,Call,2025-01-13,Completed,Normal,What kitchen PM next their key.,True,0050008,2025-01-13 17:21:13,2025-01-13 17:21:13,False
00T00014783,,00600010913,Send Quote,2025-03-11,Completed,Low,Their individual nation leg.,True,0050008,2025-03-11 17:21:13,2025-03-14 17:21:13,False
00T00014784,,00600010914,Meeting,2025-02-28,Completed,Normal,Stop million star rest interview.,True,0050008,2025-02-28 17:21:13,2025-03-04 17:21:13,False
00T00014785,,00600010914,Demo,2025-01-04,Not Started,Normal,Sell end catch book east it population.,False,0050008,2025-01-04 17:21:13,2025-01-04 17:21:13,False
00T00014786,,00600010914,Demo,2025-02-07,In Progress,High,Lay example lay walk ask.,False,0050008,2025-02-07 17:21:13,2025-02-09 17:21:13,False
00T00014787,,00600010914,Meeting,2024-12-24,Completed,Low,Baby it life fear.,True,0050008,2024-12-24 17:21:13,2024-12-25 17:21:13,False
00T00014788,,00600010914,Meeting,2025-01-28,In Progress,Normal,Bring meet region offer doctor know want.,False,0050008,2025-01-28 17:21:13,2025-01-29 17:21:13,False
00T00014789,,00600010914,Call,2025-03-05,Not Started,Low,Order size sure service one agree.,False,0050008,2025-03-05 17:21:13,2025-03-09 17:21:13,False
00T00014790,,00600010914,Email,2025-02-24,Deferred,Normal,Allow show identify.,False,0050008,2025-02-24 17:21:13,2025-02-24 17:21:13,False
00T00014791,,00600010915,Email,2025-06-07,In Progress,Low,Force town building in something employee right.,False,0050017,2025-06-07 17:21:13,2025-06-10 17:21:13,False
00T00014792,,00600010915,Send Quote,2025-04-30,Not Started,Normal,Language trouble third much dream.,False,0050017,2025-04-30 17:21:13,2025-05-04 17:21:13,False
00T00014793,,00600010915,Send Quote,2025-06-03,In Progress,Low,Daughter care face hot drive model list describe.,False,0050017,2025-06-03 17:21:13,2025-06-06 17:21:13,False
00T00014794,,00600010915,Demo,2025-06-26,Completed,Normal,Young choose purpose any yeah artist now.,True,0050017,2025-06-26 17:21:13,2025-07-01 17:21:13,False
00T00014795,,00600010915,Demo,2025-05-19,Completed,High,And represent box.,True,0050017,2025-05-19 17:21:13,2025-05-23 17:21:13,False
00T00014796,,00600010915,Meeting,2025-05-02,Deferred,Normal,Herself believe issue might method represent deep.,False,0050017,2025-05-02 17:21:13,2025-05-07 17:21:13,False
00T00014797,,00600010915,Meeting,2025-05-03,Completed,Low,Compare value beautiful myself.,True,0050017,2025-05-03 17:21:13,2025-05-04 17:21:13,False
00T00014798,,00600010916,Email,2025-07-06,Completed,Low,Imagine design carry very government itself.,True,0050017,2025-07-06 17:21:13,2025-07-08 17:21:13,False
00T00014799,,00600010916,Email,2025-07-15,Completed,High,Pull western fast me arrive.,True,0050017,2025-07-15 17:21:13,2025-07-18 17:21:13,False
00T00014800,,00600010916,Email,2025-05-17,In Progress,Normal,Upon wait after child.,False,0050017,2025-05-17 17:21:13,2025-05-19 17:21:13,False
00T00014801,,00600010916,Meeting,2025-05-28,Completed,Normal,Whatever scientist seem those late religious.,True,0050017,2025-05-28 17:21:13,2025-05-29 17:21:13,False
00T00014802,,00600010916,Demo,2025-05-17,Completed,Normal,Environmental send bill figure measure field writer.,True,0050017,2025-05-17 17:21:13,2025-05-21 17:21:13,False
00T00014803,,00600010916,Demo,2025-05-17,Completed,Normal,Road reality want crime education.,True,0050017,2025-05-17 17:21:13,2025-05-21 17:21:13,False
00T00014804,,00600010916,Meeting,2025-05-30,Completed,Normal,Role suffer him.,True,0050017,2025-05-30 17:21:13,2025-06-01 17:21:13,False
00T00014805,,00600010917,Meeting,2023-02-13,Completed,Normal,Election play movie watch security.,True,0050017,2023-02-13 17:21:13,2023-02-17 17:21:13,False
00T00014806,,00600010917,Follow-up,2023-04-11,Completed,Normal,Develop else argue spring nation.,True,0050017,2023-04-11 17:21:13,2023-04-14 17:21:13,False
00T00014807,,00600010917,Email,2023-01-22,Completed,Normal,Born growth middle approach later before design.,True,0050017,2023-01-22 17:21:13,2023-01-23 17:21:13,False
00T00014808,,00600010917,Email,2023-03-30,Completed,High,Degree rate argue firm record few.,True,0050017,2023-03-30 17:21:13,2023-03-31 17:21:13,False
00T00014809,,00600010917,Demo,2023-03-11,Completed,Normal,Physical people health number prepare administration.,True,0050017,2023-03-11 17:21:13,2023-03-12 17:21:13,False
00T00014810,,00600010918,Email,2022-12-30,Completed,Normal,As know whose reveal bring send democratic.,True,0050015,2022-12-30 17:21:13,2023-01-01 17:21:13,False
00T00014811,,00600010918,Demo,2022-12-07,Completed,Normal,Two provide wall too enough health voice.,True,0050015,2022-12-07 17:21:13,2022-12-07 17:21:13,False
00T00014812,,00600010918,Email,2022-12-19,Completed,High,Doctor cover challenge traditional according discuss marriage.,True,0050015,2022-12-19 17:21:13,2022-12-19 17:21:13,False
00T00014813,,00600010919,Demo,2023-01-10,Completed,High,Reality type among pattern draw respond reflect require.,True,0050015,2023-01-10 17:21:13,2023-01-11 17:21:13,False
00T00014814,,00600010919,Email,2022-11-17,In Progress,Normal,Her use somebody peace you.,False,0050015,2022-11-17 17:21:13,2022-11-17 17:21:13,False
00T00014815,,00600010919,Send Quote,2023-01-05,Completed,Normal,Figure cause budget appear skin tree.,True,0050015,2023-01-05 17:21:13,2023-01-05 17:21:13,False
00T00014816,,00600010920,Demo,2022-04-03,Completed,Low,Almost industry along up she.,True,0050019,2022-04-03 17:21:13,2022-04-05 17:21:13,False
00T00014817,,00600010920,Demo,2022-03-08,Completed,Low,Memory majority begin water result wide.,True,0050019,2022-03-08 17:21:13,2022-03-11 17:21:13,False
00T00014818,,00600010920,Call,2022-01-27,Completed,Normal,Rule call kid might.,True,0050019,2022-01-27 17:21:13,2022-01-27 17:21:13,False
00T00014819,,00600010920,Follow-up,2022-02-13,Deferred,Low,Boy pull state provide boy.,False,0050019,2022-02-13 17:21:13,2022-02-15 17:21:13,False
00T00014820,,00600010920,Demo,2022-01-18,Completed,Normal,Six admit enough though best police.,True,0050019,2022-01-18 17:21:13,2022-01-18 17:21:13,False
00T00014821,,00600010920,Meeting,2022-01-17,Completed,High,Several cup thousand science yes yard market blue.,True,0050019,2022-01-17 17:21:13,2022-01-22 17:21:13,False
00T00014822,,00600010920,Meeting,2022-04-08,Not Started,Normal,Plant ask truth anyone knowledge beautiful manage.,False,0050019,2022-04-08 17:21:13,2022-04-11 17:21:13,False
00T00014823,,00600010920,Call,2022-04-08,Completed,High,Perhaps budget explain design level very meet.,True,0050019,2022-04-08 17:21:13,2022-04-12 17:21:13,False
00T00014824,,00600010920,Call,2022-04-10,Completed,Normal,Certainly miss film sister quite teacher notice.,True,0050019,2022-04-10 17:21:13,2022-04-12 17:21:13,False
00T00014825,,00600010920,Email,2022-01-22,Completed,High,Color box up kid base.,True,0050019,2022-01-22 17:21:13,2022-01-26 17:21:13,False
00T00014826,,00600010921,Send Quote,2023-11-02,Completed,High,Film few act none source.,True,0050019,2023-11-02 17:21:13,2023-11-03 17:21:13,False
00T00014827,,00600010921,Call,2023-11-09,Completed,Low,Chance necessary relationship pass degree.,True,0050019,2023-11-09 17:21:13,2023-11-11 17:21:13,False
00T00014828,,00600010921,Follow-up,2023-11-05,Completed,High,Live almost certainly arrive ball though.,True,0050019,2023-11-05 17:21:13,2023-11-09 17:21:13,False
00T00014829,,00600010921,Meeting,2023-12-27,Completed,High,College spring three customer.,True,0050019,2023-12-27 17:21:13,2023-12-27 17:21:13,False
00T00014830,,00600010921,Send Quote,2023-10-13,Completed,Low,Above character military current training late.,True,0050019,2023-10-13 17:21:13,2023-10-17 17:21:13,False
00T00014831,,00600010922,Call,2023-10-11,Not Started,High,Level fly issue not less foot base rich.,False,0050010,2023-10-11 17:21:13,2023-10-16 17:21:13,False
00T00014832,,00600010922,Meeting,2023-10-28,Completed,Low,Avoid must second together character.,True,0050010,2023-10-28 17:21:13,2023-10-30 17:21:13,False
00T00014833,,00600010922,Email,2023-08-23,Completed,High,Employee move western order billion behavior.,True,0050010,2023-08-23 17:21:13,2023-08-28 17:21:13,False
00T00014834,,00600010922,Meeting,2023-08-29,Completed,Low,You number morning economic than hotel development.,True,0050010,2023-08-29 17:21:13,2023-08-30 17:21:13,False
00T00014835,,00600010922,Meeting,2023-09-15,Completed,Low,Story who small current.,True,0050010,2023-09-15 17:21:13,2023-09-19 17:21:13,False
00T00014836,,00600010922,Send Quote,2023-10-09,Completed,Normal,Community fire space where century this whose.,True,0050010,2023-10-09 17:21:13,2023-10-09 17:21:13,False
00T00014837,,00600010922,Follow-up,2023-10-25,Completed,Normal,Society success item mean quickly similar special.,True,0050010,2023-10-25 17:21:13,2023-10-30 17:21:13,False
00T00014838,,00600010923,Call,2023-11-02,Not Started,Low,Assume part officer issue pay need nice.,False,0050019,2023-11-02 17:21:13,2023-11-05 17:21:13,False
00T00014839,,00600010923,Email,2023-09-11,Completed,Normal,Range someone thing.,True,0050019,2023-09-11 17:21:13,2023-09-16 17:21:13,False
00T00014840,,00600010923,Meeting,2023-10-11,Completed,Low,Safe performance nor black.,True,0050019,2023-10-11 17:21:13,2023-10-13 17:21:13,False
00T00014841,,00600010923,Email,2023-11-04,Completed,Low,Ok sense build early.,True,0050019,2023-11-04 17:21:13,2023-11-07 17:21:13,False
00T00014842,,00600010923,Email,2023-09-18,Completed,Low,Activity describe so power start.,True,0050019,2023-09-18 17:21:13,2023-09-19 17:21:13,False
00T00014843,,00600010923,Meeting,2023-09-14,In Progress,Low,Past force near adult girl century on.,False,0050019,2023-09-14 17:21:13,2023-09-16 17:21:13,False
00T00014844,,00600010923,Send Quote,2023-09-02,Completed,Normal,Bring surface age security Mr next interesting.,True,0050019,2023-09-02 17:21:13,2023-09-05 17:21:13,False
00T00014845,,00600010923,Follow-up,2023-09-30,Completed,High,By at town home matter consider go.,True,0050019,2023-09-30 17:21:13,2023-10-01 17:21:13,False
00T00014846,,00600010923,Call,2023-09-15,Completed,Low,Item action garden young whose only.,True,0050019,2023-09-15 17:21:13,2023-09-17 17:21:13,False
00T00014847,,00600010923,Follow-up,2023-08-24,Completed,High,State to who policy include young process.,True,0050019,2023-08-24 17:21:13,2023-08-26 17:21:13,False
00T00014848,,00600010924,Email,2024-03-06,Completed,Normal,Deep item paper worry feel development like along.,True,0050019,2024-03-06 17:21:13,2024-03-11 17:21:13,False
00T00014849,,00600010924,Call,2024-03-04,Completed,Low,Here discuss his above stuff similar.,True,0050019,2024-03-04 17:21:13,2024-03-05 17:21:13,False
00T00014850,,00600010924,Demo,2023-12-31,In Progress,High,Environmental family full senior.,False,0050019,2023-12-31 17:21:13,2024-01-03 17:21:13,False
00T00014851,,00600010924,Call,2023-12-21,In Progress,Normal,Provide remember indicate seven this coach discussion job.,False,0050019,2023-12-21 17:21:13,2023-12-21 17:21:13,False
00T00014852,,00600010924,Meeting,2024-02-15,Completed,High,Movement center player conference others.,True,0050019,2024-02-15 17:21:13,2024-02-19 17:21:13,False
00T00014853,,00600010925,Meeting,2023-01-19,Not Started,Normal,Establish out consider how level.,False,0050017,2023-01-19 17:21:13,2023-01-19 17:21:13,False
00T00014854,,00600010925,Send Quote,2023-02-06,Deferred,Normal,Two fish to.,False,0050017,2023-02-06 17:21:13,2023-02-08 17:21:13,False
00T00014855,,00600010925,Call,2023-03-02,Deferred,Normal,Land such energy wait participant.,False,0050017,2023-03-02 17:21:13,2023-03-06 17:21:13,False
00T00014856,,00600010925,Call,2023-03-09,Completed,High,Yard task system wife provide fast.,True,0050017,2023-03-09 17:21:13,2023-03-09 17:21:13,False
00T00014857,,00600010925,Send Quote,2023-04-11,Completed,High,Music note guy bag.,True,0050017,2023-04-11 17:21:13,2023-04-14 17:21:13,False
00T00014858,,00600010926,Email,2023-06-21,Completed,Low,Paper week bill part.,True,0050017,2023-06-21 17:21:13,2023-06-21 17:21:13,False
00T00014859,,00600010926,Call,2023-07-24,Completed,High,Seven matter serious we reason never north.,True,0050017,2023-07-24 17:21:13,2023-07-24 17:21:13,False
00T00014860,,00600010926,Email,2023-06-13,In Progress,Normal,Also nor how they.,False,0050017,2023-06-13 17:21:13,2023-06-17 17:21:13,False
00T00014861,,00600010926,Call,2023-07-15,In Progress,Low,Across yard check nothing trouble.,False,0050017,2023-07-15 17:21:13,2023-07-18 17:21:13,False
00T00014862,,00600010926,Send Quote,2023-08-21,Completed,High,Front degree take decision six.,True,0050017,2023-08-21 17:21:13,2023-08-26 17:21:13,False
00T00014863,,00600010927,Demo,2023-04-21,Not Started,Low,Never past successful career experience their dinner minute.,False,0050017,2023-04-21 17:21:13,2023-04-21 17:21:13,False
00T00014864,,00600010927,Send Quote,2023-04-19,In Progress,Low,Painting themselves something something.,False,0050017,2023-04-19 17:21:13,2023-04-19 17:21:13,False
00T00014865,,00600010927,Send Quote,2023-04-04,Completed,Low,Compare though job low option student state sound.,True,0050017,2023-04-04 17:21:13,2023-04-08 17:21:13,False
00T00014866,,00600010928,Send Quote,2025-10-11,Completed,Normal,Several arm throughout one.,True,0050019,2025-10-11 17:21:13,2025-10-12 17:21:13,False
00T00014867,,00600010928,Call,2025-10-19,Deferred,Normal,Almost individual base discussion improve.,False,0050019,2025-10-19 17:21:13,2025-10-22 17:21:13,False
00T00014868,,00600010928,Send Quote,2025-09-16,Not Started,High,Somebody manager politics.,False,0050019,2025-09-16 17:21:13,2025-09-16 17:21:13,False
00T00014869,,00600010929,Follow-up,2026-03-21,Completed,Normal,Power issue focus list age.,True,0050019,2026-03-21 17:21:13,2026-03-23 17:21:13,False
00T00014870,,00600010929,Send Quote,2026-02-01,Completed,Normal,Center radio white cost us media.,True,0050019,2026-02-01 17:21:13,2026-02-04 17:21:13,False
00T00014871,,00600010929,Send Quote,2026-03-17,In Progress,Normal,Race friend land change hotel prevent imagine.,False,0050019,2026-03-17 17:21:13,2026-03-21 17:21:13,False
00T00014872,,00600010929,Meeting,2026-01-10,Completed,High,Must else responsibility allow heart.,True,0050019,2026-01-10 17:21:13,2026-01-10 17:21:13,False
00T00014873,,00600010929,Send Quote,2026-02-19,Completed,Normal,Figure rest street tell.,True,0050019,2026-02-19 17:21:13,2026-02-22 17:21:13,False
00T00014874,,00600010930,Send Quote,2025-12-19,Completed,Normal,Town rock move wide compare story.,True,0050011,2025-12-19 17:21:13,2025-12-23 17:21:13,False
00T00014875,,00600010930,Send Quote,2025-11-29,Completed,Low,Term attorney voice physical month.,True,0050011,2025-11-29 17:21:13,2025-11-29 17:21:13,False
00T00014876,,00600010930,Demo,2025-10-27,Completed,Normal,Personal teacher positive ten suffer.,True,0050011,2025-10-27 17:21:13,2025-10-27 17:21:13,False
00T00014877,,00600010931,Meeting,2026-02-06,Completed,Normal,Head improve mouth standard.,True,0050011,2026-02-06 17:21:13,2026-02-07 17:21:13,False
00T00014878,,00600010931,Demo,2025-12-22,Completed,Normal,Cell successful talk certainly growth indicate those.,True,0050011,2025-12-22 17:21:13,2025-12-24 17:21:13,False
00T00014879,,00600010931,Email,2026-02-15,Completed,High,Around game theory month collection minute well.,True,0050011,2026-02-15 17:21:13,2026-02-15 17:21:13,False
00T00014880,,00600010932,Follow-up,2022-07-24,Completed,Normal,Water voice fear individual current until.,True,0050016,2022-07-24 17:21:13,2022-07-27 17:21:13,False
00T00014881,,00600010932,Call,2022-08-17,In Progress,Low,Record high help career.,False,0050016,2022-08-17 17:21:13,2022-08-21 17:21:13,False
00T00014882,,00600010932,Demo,2022-09-18,In Progress,Low,Stay sense work air protect prepare leave avoid.,False,0050016,2022-09-18 17:21:13,2022-09-18 17:21:13,False
00T00014883,,00600010932,Meeting,2022-08-14,Completed,Normal,Exist whatever form source thing almost anything Congress.,True,0050016,2022-08-14 17:21:13,2022-08-14 17:21:13,False
00T00014884,,00600010932,Call,2022-10-12,Completed,Normal,Carry movie anyone notice.,True,0050016,2022-10-12 17:21:13,2022-10-15 17:21:13,False
00T00014885,,00600010933,Demo,2022-11-21,Completed,High,Film firm economy perform TV.,True,0050016,2022-11-21 17:21:13,2022-11-22 17:21:13,False
00T00014886,,00600010933,Demo,2022-11-11,Not Started,Normal,Crime newspaper wide financial kind ability seat.,False,0050016,2022-11-11 17:21:13,2022-11-11 17:21:13,False
00T00014887,,00600010933,Meeting,2022-11-26,Completed,Normal,Car customer value while ever.,True,0050016,2022-11-26 17:21:13,2022-11-30 17:21:13,False
00T00014888,,00600010933,Follow-up,2022-12-18,Completed,High,Policy experience yard score continue.,True,0050016,2022-12-18 17:21:13,2022-12-22 17:21:13,False
00T00014889,,00600010933,Call,2022-11-05,Completed,Low,Reveal world figure bar season into.,True,0050016,2022-11-05 17:21:13,2022-11-10 17:21:13,False
00T00014890,,00600010934,Send Quote,2024-01-04,In Progress,Normal,Lay rise artist apply.,False,0050001,2024-01-04 17:21:13,2024-01-07 17:21:13,False
00T00014891,,00600010934,Meeting,2023-11-09,In Progress,Normal,Image arrive difficult three trip radio result behavior.,False,0050001,2023-11-09 17:21:13,2023-11-14 17:21:13,False
00T00014892,,00600010934,Follow-up,2023-12-19,Completed,Normal,Name public father.,True,0050001,2023-12-19 17:21:13,2023-12-22 17:21:13,False
00T00014893,,00600010934,Call,2023-11-18,Deferred,High,Fight alone although serious enjoy involve research.,False,0050001,2023-11-18 17:21:13,2023-11-19 17:21:13,False
00T00014894,,00600010934,Demo,2023-11-15,Completed,High,Program study indeed.,True,0050001,2023-11-15 17:21:13,2023-11-15 17:21:13,False
