KUNNR,BUKRS,AKONT,ZTERM,FDGRV
0000102617,2000,140000,Z030,
0000102618,2000,140000,Z030,
0000102619,1000,140000,Z030,
0000102620,1000,140000,Z030,
0000102621,1000,140000,Z030,
0000102622,3000,140000,Z030,
0000102623,1000,140000,Z030,
0000102624,2000,140000,Z030,
0000102625,2000,140000,Z030,
0000102626,2000,140000,Z030,
0000102627,1000,140000,Z030,
0000102628,2000,140000,Z030,
0000102629,2000,140000,Z030,
0000102630,1000,140000,Z030,
0000102631,2000,140000,Z030,
0000102632,3000,140000,Z030,
0000102633,1000,140000,Z030,
0000102634,1000,140000,Z030,
0000102635,2000,140000,Z030,
0000102636,2000,140000,Z030,
0000102637,1000,140000,Z030,
0000102638,2000,140000,Z030,
0000102639,2000,140000,Z030,
0000102640,1000,140000,Z030,
0000102641,1000,140000,Z030,
0000102642,1000,140000,Z030,
0000102643,3000,140000,Z030,
0000102644,3000,140000,Z030,
0000102645,2000,140000,Z030,
0000102646,2000,140000,Z030,
0000102647,1000,140000,Z030,
0000102648,1000,140000,Z030,
0000102649,2000,140000,Z030,
0000102650,1000,140000,Z030,
0000102651,1000,140000,Z030,
0000102652,2000,140000,Z030,
0000102653,1000,140000,Z030,
0000102654,1000,140000,Z030,
0000102655,1000,140000,Z030,
0000102656,3000,140000,Z030,
0000102657,3000,140000,Z030,
0000102658,1000,140000,Z030,
0000102659,2000,140000,Z030,
0000102660,2000,140000,Z030,
0000102661,1000,140000,Z030,
0000102662,1000,140000,Z030,
0000102663,1000,140000,Z030,
0000102664,1000,140000,Z030,
0000102665,2000,140000,Z030,
0000102666,1000,140000,Z030,
0000102667,3000,140000,Z030,
0000102668,1000,140000,Z030,
0000102669,2000,140000,Z030,
0000102670,1000,140000,Z030,
0000102671,1000,140000,Z030,
0000102672,2000,140000,Z030,
0000102673,1000,140000,Z030,
0000102674,3000,140000,Z030,
0000102675,3000,140000,Z030,
0000102676,2000,140000,Z030,
0000102677,1000,140000,Z030,
0000102678,3000,140000,Z030,
0000102679,1000,140000,Z030,
0000102680,3000,140000,Z030,
0000102681,2000,140000,Z030,
0000102682,1000,140000,Z030,
0000102683,2000,140000,Z030,
0000102684,1000,140000,Z030,
0000102685,2000,140000,Z030,
0000102686,1000,140000,Z030,
0000102687,1000,140000,Z030,
0000102688,1000,140000,Z030,
0000102689,1000,140000,Z030,
0000102690,1000,140000,Z030,
0000102691,1000,140000,Z030,
0000102692,2000,140000,Z030,
0000102693,1000,140000,Z030,
0000102694,1000,140000,Z030,
0000102695,1000,140000,Z030,
0000102696,2000,140000,Z030,
0000102697,2000,140000,Z030,
0000102698,3000,140000,Z030,
0000102699,1000,140000,Z030,
0000102700,1000,140000,Z030,
0000102701,1000,140000,Z030,
0000102702,2000,140000,Z030,
0000102703,2000,140000,Z030,
0000102704,1000,140000,Z030,
0000102705,2000,140000,Z030,
0000102706,2000,140000,Z030,
0000102707,2000,140000,Z030,
0000102708,1000,140000,Z030,
0000102709,1000,140000,Z030,
0000102710,1000,140000,Z030,
0000102711,1000,140000,Z030,
0000102712,1000,140000,Z030,
0000102713,1000,140000,Z030,
0000102714,1000,140000,Z030,
0000102715,2000,140000,Z030,
0000102716,1000,140000,Z030,
0000102717,3000,140000,Z030,
0000102718,2000,140000,Z030,
0000102719,2000,140000,Z030,
0000102720,1000,140000,Z030,
0000102721,1000,140000,Z030,
0000102722,1000,140000,Z030,
0000102723,2000,140000,Z030,
0000102724,1000,140000,Z030,
0000102725,1000,140000,Z030,
0000102726,2000,140000,Z030,
0000102727,1000,140000,Z030,
0000102728,2000,140000,Z030,
0000102729,3000,140000,Z030,
0000102730,3000,140000,Z030,
0000102731,1000,140000,Z030,
0000102732,1000,140000,Z030,
0000102733,1000,140000,Z030,
0000102734,1000,140000,Z030,
0000102735,1000,140000,Z030,
0000102736,3000,140000,Z030,
0000102737,3000,140000,Z030,
0000102738,1000,140000,Z030,
0000102739,2000,140000,Z030,
0000102740,1000,140000,Z030,
0000102741,1000,140000,Z030,
0000102742,2000,140000,Z030,
0000102743,1000,140000,Z030,
0000102744,2000,140000,Z030,
0000102745,3000,140000,Z030,
0000102746,1000,140000,Z030,
0000102747,3000,140000,Z030,
0000102748,1000,140000,Z030,
0000102749,1000,140000,Z030,
0000102750,1000,140000,Z030,
0000102751,2000,140000,Z030,
0000102752,2000,140000,Z030,
0000102753,2000,140000,Z030,
0000102754,1000,140000,Z030,
0000102755,1000,140000,Z030,
0000102756,1000,140000,Z030,
0000102757,1000,140000,Z030,
0000102758,1000,140000,Z030,
0000102759,1000,140000,Z030,
0000102760,1000,140000,Z030,
0000102761,1000,140000,Z030,
0000102762,1000,140000,Z030,
0000102763,1000,140000,Z030,
0000102764,2000,140000,Z030,
0000102765,2000,140000,Z030,
0000102766,2000,140000,Z030,
0000102767,2000,140000,Z030,
0000102768,1000,140000,Z030,
0000102769,1000,140000,Z030,
0000102770,1000,140000,Z030,
0000102771,1000,140000,Z030,
0000102772,2000,140000,Z030,
0000102773,2000,140000,Z030,
0000102774,1000,140000,Z030,
0000102775,1000,140000,Z030,
0000102776,2000,140000,Z030,
0000102777,1000,140000,Z030,
0000102778,2000,140000,Z030,
0000102779,2000,140000,Z030,
0000102780,1000,140000,Z030,
0000102781,3000,140000,Z030,
0000102782,1000,140000,Z030,
0000102783,1000,140000,Z030,
0000102784,2000,140000,Z030,
0000102785,3000,140000,Z030,
0000102786,3000,140000,Z030,
0000102787,1000,140000,Z030,
0000102788,2000,140000,Z030,
0000102789,1000,140000,Z030,
0000102790,2000,140000,Z030,
0000102791,2000,140000,Z030,
0000102792,2000,140000,Z030,
0000102793,1000,140000,Z030,
0000102794,2000,140000,Z030,
0000102795,3000,140000,Z030,
0000102796,1000,140000,Z030,
0000102797,1000,140000,Z030,
0000102798,1000,140000,Z030,
0000102799,1000,140000,Z030,
0000102800,2000,140000,Z030,
0000102801,1000,140000,Z030,
0000102802,1000,140000,Z030,
0000102803,1000,140000,Z030,
0000102804,1000,140000,Z030,
0000102805,1000,140000,Z030,
0000102806,1000,140000,Z030,
0000102807,2000,140000,Z030,
0000102808,1000,140000,Z030,
0000102809,3000,140000,Z030,
0000102810,1000,140000,Z030,
0000102811,2000,140000,Z030,
0000102812,1000,140000,Z030,
0000102813,2000,140000,Z030,
0000102814,1000,140000,Z030,
0000102815,1000,140000,Z030,
0000102816,1000,140000,Z030,
0000102817,1000,140000,Z030,
0000102818,1000,140000,Z030,
0000102819,1000,140000,Z030,
0000102820,1000,140000,Z030,
0000102821,3000,140000,Z030,
0000102822,1000,140000,Z030,
0000102823,2000,140000,Z030,
0000102824,1000,140000,Z030,
0000102825,2000,140000,Z030,
0000102826,2000,140000,Z030,
0000102827,1000,140000,Z030,
0000102828,2000,140000,Z030,
0000102829,2000,140000,Z030,
0000102830,1000,140000,Z030,
0000102831,1000,140000,Z030,
0000102832,2000,140000,Z030,
0000102833,1000,140000,Z030,
0000102834,1000,140000,Z030,
0000102835,2000,140000,Z030,
0000102836,3000,140000,Z030,
0000102837,2000,140000,Z030,
0000102838,1000,140000,Z030,
0000102839,2000,140000,Z030,
0000102840,1000,140000,Z030,
0000102841,1000,140000,Z030,
0000102842,2000,140000,Z030,
0000102843,1000,140000,Z030,
0000102844,2000,140000,Z030,
0000102845,1000,140000,Z030,
0000102846,1000,140000,Z030,
0000102847,1000,140000,Z030,
0000102848,1000,140000,Z030,
0000102849,1000,140000,Z030,
0000102850,1000,140000,Z030,
0000102851,2000,140000,Z030,
0000102852,1000,140000,Z030,
0000102853,2000,140000,Z030,
0000102854,1000,140000,Z030,
0000102855,1000,140000,Z030,
0000102856,1000,140000,Z030,
0000102857,1000,140000,Z030,
0000102858,1000,140000,Z030,
0000102859,2000,140000,Z030,
0000102860,1000,140000,Z030,
0000102861,1000,140000,Z030,
0000102862,2000,140000,Z030,
0000102863,1000,140000,Z030,
0000102864,2000,140000,Z030,
0000102865,2000,140000,Z030,
0000102866,1000,140000,Z030,
0000102867,2000,140000,Z030,
0000102868,1000,140000,Z030,
0000102869,3000,140000,Z030,
0000102870,1000,140000,Z030,
0000102871,1000,140000,Z030,
0000102872,2000,140000,Z030,
0000102873,2000,140000,Z030,
0000102874,2000,140000,Z030,
0000102875,1000,140000,Z030,
0000102876,2000,140000,Z030,
0000102877,3000,140000,Z030,
0000102878,3000,140000,Z030,
0000102879,2000,140000,Z030,
0000102880,2000,140000,Z030,
0000102881,3000,140000,Z030,
0000102882,1000,140000,Z030,
0000102883,1000,140000,Z030,
0000102884,1000,140000,Z030,
0000102885,1000,140000,Z030,
0000102886,3000,140000,Z030,
0000102887,3000,140000,Z030,
0000102888,3000,140000,Z030,
0000102889,1000,140000,Z030,
0000102890,2000,140000,Z030,
0000102891,2000,140000,Z030,
0000102892,1000,140000,Z030,
0000102893,2000,140000,Z030,
0000102894,3000,140000,Z030,
0000102895,3000,140000,Z030,
0000102896,1000,140000,Z030,
0000102897,1000,140000,Z030,
0000102898,3000,140000,Z030,
0000102899,1000,140000,Z030,
0000102900,1000,140000,Z030,
0000102901,1000,140000,Z030,
0000102902,1000,140000,Z030,
0000102903,1000,140000,Z030,
0000102904,2000,140000,Z030,
0000102905,2000,140000,Z030,
0000102906,1000,140000,Z030,
0000102907,3000,140000,Z030,
0000102908,2000,140000,Z030,
0000102909,2000,140000,Z030,
0000102910,1000,140000,Z030,
0000102911,2000,140000,Z030,
0000102912,1000,140000,Z030,
0000102913,1000,140000,Z030,
0000102914,2000,140000,Z030,
0000102915,1000,140000,Z030,
0000102916,1000,140000,Z030,
0000102917,2000,140000,Z030,
0000102918,1000,140000,Z030,
0000102919,1000,140000,Z030,
0000102920,1000,140000,Z030,
0000102921,2000,140000,Z030,
0000102922,1000,140000,Z030,
0000102923,1000,140000,Z030,
0000102924,1000,140000,Z030,
0000102925,1000,140000,Z030,
0000102926,1000,140000,Z030,
0000102927,2000,140000,Z030,
0000102928,1000,140000,Z030,
0000102929,2000,140000,Z030,
0000102930,1000,140000,Z030,
0000102931,1000,140000,Z030,
0000102932,2000,140000,Z030,
0000102933,2000,140000,Z030,
0000102934,1000,140000,Z030,
0000102935,2000,140000,Z030,
0000102936,2000,140000,Z030,
0000102937,1000,140000,Z030,
0000102938,1000,140000,Z030,
0000102939,1000,140000,Z030,
0000102940,1000,140000,Z030,
0000102941,2000,140000,Z030,
0000102942,2000,140000,Z030,
0000102943,1000,140000,Z030,
0000102944,2000,140000,Z030,
0000102945,2000,140000,Z030,
0000102946,2000,140000,Z030,
0000102947,1000,140000,Z030,
0000102948,2000,140000,Z030,
0000102949,2000,140000,Z030,
0000102950,3000,140000,Z030,
0000102951,1000,140000,Z030,
0000102952,1000,140000,Z030,
0000102953,1000,140000,Z030,
0000102954,1000,140000,Z030,
0000102955,1000,140000,Z030,
0000102956,1000,140000,Z030,
0000102957,2000,140000,Z030,
0000102958,2000,140000,Z030,
0000102959,1000,140000,Z030,
0000102960,1000,140000,Z030,
0000102961,2000,140000,Z030,
0000102962,1000,140000,Z030,
0000102963,1000,140000,Z030,
0000102964,1000,140000,Z030,
0000102965,3000,140000,Z030,
0000102966,2000,140000,Z030,
0000102967,1000,140000,Z030,
0000102968,1000,140000,Z030,
0000102969,1000,140000,Z030,
0000102970,2000,140000,Z030,
0000102971,2000,140000,Z030,
0000102972,1000,140000,Z030,
0000102973,2000,140000,Z030,
0000102974,3000,140000,Z030,
0000102975,1000,140000,Z030,
0000102976,1000,140000,Z030,
0000102977,1000,140000,Z030,
0000102978,1000,140000,Z030,
0000102979,2000,140000,Z030,
0000102980,1000,140000,Z030,
0000102981,1000,140000,Z030,
0000102982,1000,140000,Z030,
0000102983,3000,140000,Z030,
0000102984,1000,140000,Z030,
0000102985,3000,140000,Z030,
0000102986,3000,140000,Z030,
0000102987,1000,140000,Z030,
0000102988,1000,140000,Z030,
0000102989,1000,140000,Z030,
0000102990,1000,140000,Z030,
0000102991,1000,140000,Z030,
0000102992,1000,140000,Z030,
0000102993,2000,140000,Z030,
0000102994,1000,140000,Z030,
0000102995,2000,140000,Z030,
0000102996,1000,140000,Z030,
0000102997,1000,140000,Z030,
0000102998,1000,140000,Z030,
0000102999,1000,140000,Z030,
0000103000,1000,140000,Z030,
0000103001,2000,140000,Z030,
0000103002,1000,140000,Z030,
0000103003,2000,140000,Z030,
0000103004,1000,140000,Z030,
0000103005,2000,140000,Z030,
0000103006,1000,140000,Z030,
0000103007,2000,140000,Z030,
0000103008,1000,140000,Z030,
0000103009,1000,140000,Z030,
0000103010,1000,140000,Z030,
0000103011,1000,140000,Z030,
0000103012,3000,140000,Z030,
0000103013,1000,140000,Z030,
0000103014,1000,140000,Z030,
0000103015,1000,140000,Z030,
0000103016,1000,140000,Z030,
0000103017,1000,140000,Z030,
0000103018,2000,140000,Z030,
0000103019,1000,140000,Z030,
0000103020,1000,140000,Z030,
0000103021,2000,140000,Z030,
0000103022,1000,140000,Z030,
0000103023,1000,140000,Z030,
0000103024,3000,140000,Z030,
0000103025,1000,140000,Z030,
0000103026,2000,140000,Z030,
0000103027,2000,140000,Z030,
0000103028,3000,140000,Z030,
0000103029,1000,140000,Z030,
0000103030,1000,140000,Z030,
0000103031,2000,140000,Z030,
0000103032,2000,140000,Z030,
0000103033,1000,140000,Z030,
0000103034,1000,140000,Z030,
0000103035,2000,140000,Z030,
0000103036,2000,140000,Z030,
0000103037,2000,140000,Z030,
0000103038,2000,140000,Z030,
0000103039,1000,140000,Z030,
0000103040,1000,140000,Z030,
0000103041,1000,140000,Z030,
0000103042,3000,140000,Z030,
0000103043,2000,140000,Z030,
0000103044,2000,140000,Z030,
0000103045,1000,140000,Z030,
0000103046,2000,140000,Z030,
0000103047,2000,140000,Z030,
0000103048,2000,140000,Z030,
0000103049,2000,140000,Z030,
0000103050,1000,140000,Z030,
0000103051,2000,140000,Z030,
0000103052,1000,140000,Z030,
0000103053,1000,140000,Z030,
0000103054,3000,140000,Z030,
0000103055,1000,140000,Z030,
0000103056,2000,140000,Z030,
0000103057,1000,140000,Z030,
0000103058,1000,140000,Z030,
0000103059,1000,140000,Z030,
0000103060,1000,140000,Z030,
0000103061,2000,140000,Z030,
0000103062,1000,140000,Z030,
0000103063,2000,140000,Z030,
0000103064,1000,140000,Z030,
0000103065,3000,140000,Z030,
0000103066,1000,140000,Z030,
0000103067,1000,140000,Z030,
0000103068,3000,140000,Z030,
0000103069,3000,140000,Z030,
0000103070,1000,140000,Z030,
0000103071,3000,140000,Z030,
0000103072,1000,140000,Z030,
0000103073,3000,140000,Z030,
0000103074,1000,140000,Z030,
0000103075,1000,140000,Z030,
0000103076,2000,140000,Z030,
0000103077,2000,140000,Z030,
0000103078,1000,140000,Z030,
0000103079,1000,140000,Z030,
0000103080,2000,140000,Z030,
0000103081,1000,140000,Z030,
0000103082,2000,140000,Z030,
0000103083,2000,140000,Z030,
0000103084,2000,140000,Z030,
0000103085,3000,140000,Z030,
0000103086,1000,140000,Z030,
0000103087,2000,140000,Z030,
0000103088,2000,140000,Z030,
0000103089,1000,140000,Z030,
0000103090,1000,140000,Z030,
0000103091,2000,140000,Z030,
0000103092,1000,140000,Z030,
0000103093,1000,140000,Z030,
0000103094,3000,140000,Z030,
0000103095,1000,140000,Z030,
0000103096,2000,140000,Z030,
0000103097,1000,140000,Z030,
0000103098,1000,140000,Z030,
0000103099,1000,140000,Z030,
0000103100,1000,140000,Z030,
0000103101,2000,140000,Z030,
0000103102,3000,140000,Z030,
0000103103,2000,140000,Z030,
0000103104,3000,140000,Z030,
0000103105,2000,140000,Z030,
0000103106,1000,140000,Z030,
0000103107,1000,140000,Z030,
0000103108,2000,140000,Z030,
0000103109,1000,140000,Z030,
0000103110,2000,140000,Z030,
0000103111,2000,140000,Z030,
0000103112,1000,140000,Z030,
0000103113,1000,140000,Z030,
0000103114,1000,140000,Z030,
0000103115,3000,140000,Z030,
0000103116,2000,140000,Z030,
0000103117,2000,140000,Z030,
0000103118,3000,140000,Z030,
0000103119,1000,140000,Z030,
0000103120,2000,140000,Z030,
0000103121,1000,140000,Z030,
0000103122,3000,140000,Z030,
0000103123,2000,140000,Z030,
0000103124,2000,140000,Z030,
0000103125,1000,140000,Z030,
0000103126,1000,140000,Z030,
0000103127,1000,140000,Z030,
0000103128,2000,140000,Z030,
0000103129,1000,140000,Z030,
0000103130,2000,140000,Z030,
0000103131,1000,140000,Z030,
0000103132,2000,140000,Z030,
0000103133,2000,140000,Z030,
0000103134,2000,140000,Z030,
0000103135,1000,140000,Z030,
0000103136,1000,140000,Z030,
0000103137,1000,140000,Z030,
0000103138,1000,140000,Z030,
0000103139,2000,140000,Z030,
0000103140,1000,140000,Z030,
0000103141,1000,140000,Z030,
0000103142,2000,140000,Z030,
0000103143,1000,140000,Z030,
0000103144,1000,140000,Z030,
0000103145,2000,140000,Z030,
0000103146,2000,140000,Z030,
0000103147,2000,140000,Z030,
0000103148,1000,140000,Z030,
0000103149,1000,140000,Z030,
0000103150,2000,140000,Z030,
0000103151,1000,140000,Z030,
0000103152,1000,140000,Z030,
0000103153,2000,140000,Z030,
0000103154,1000,140000,Z030,
0000103155,2000,140000,Z030,
0000103156,1000,140000,Z030,
0000103157,1000,140000,Z030,
0000103158,1000,140000,Z030,
0000103159,2000,140000,Z030,
0000103160,1000,140000,Z030,
0000103161,3000,140000,Z030,
0000103162,1000,140000,Z030,
0000103163,1000,140000,Z030,
0000103164,2000,140000,Z030,
0000103165,3000,140000,Z030,
0000103166,1000,140000,Z030,
0000103167,1000,140000,Z030,
0000103168,1000,140000,Z030,
0000103169,2000,140000,Z030,
0000103170,1000,140000,Z030,
0000103171,2000,140000,Z030,
0000103172,1000,140000,Z030,
0000103173,1000,140000,Z030,
0000103174,1000,140000,Z030,
0000103175,2000,140000,Z030,
0000103176,2000,140000,Z030,
0000103177,2000,140000,Z030,
0000103178,1000,140000,Z030,
0000103179,2000,140000,Z030,
0000103180,3000,140000,Z030,
0000103181,2000,140000,Z030,
0000103182,2000,140000,Z030,
0000103183,2000,140000,Z030,
0000103184,2000,140000,Z030,
0000103185,3000,140000,Z030,
0000103186,2000,140000,Z030,
0000103187,1000,140000,Z030,
0000103188,2000,140000,Z030,
0000103189,2000,140000,Z030,
0000103190,3000,140000,Z030,
0000103191,1000,140000,Z030,
0000103192,3000,140000,Z030,
0000103193,1000,140000,Z030,
0000103194,3000,140000,Z030,
0000103195,2000,140000,Z030,
0000103196,2000,140000,Z030,
0000103197,1000,140000,Z030,
0000103198,1000,140000,Z030,
0000103199,2000,140000,Z030,
0000103200,1000,140000,Z030,
0000103201,3000,140000,Z030,
0000103202,1000,140000,Z030,
0000103203,1000,140000,Z030,
0000103204,1000,140000,Z030,
0000103205,1000,140000,Z030,
0000103206,1000,140000,Z030,
0000103207,1000,140000,Z030,
0000103208,1000,140000,Z030,
0000103209,1000,140000,Z030,
0000103210,1000,140000,Z030,
0000103211,1000,140000,Z030,
0000103212,2000,140000,Z030,
0000103213,1000,140000,Z030,
0000103214,2000,140000,Z030,
0000103215,1000,140000,Z030,
0000103216,2000,140000,Z030,
0000103217,1000,140000,Z030,
0000103218,2000,140000,Z030,
0000103219,1000,140000,Z030,
0000103220,1000,140000,Z030,
0000103221,2000,140000,Z030,
0000103222,2000,140000,Z030,
0000103223,1000,140000,Z030,
0000103224,1000,140000,Z030,
0000103225,1000,140000,Z030,
0000103226,1000,140000,Z030,
0000103227,2000,140000,Z030,
0000103228,3000,140000,Z030,
0000103229,1000,140000,Z030,
0000103230,1000,140000,Z030,
0000103231,1000,140000,Z030,
0000103232,3000,140000,Z030,
0000103233,2000,140000,Z030,
0000103234,1000,140000,Z030,
0000103235,1000,140000,Z030,
0000103236,1000,140000,Z030,
0000103237,1000,140000,Z030,
0000103238,3000,140000,Z030,
0000103239,2000,140000,Z030,
0000103240,3000,140000,Z030,
0000103241,2000,140000,Z030,
0000103242,1000,140000,Z030,
0000103243,1000,140000,Z030,
0000103244,1000,140000,Z030,
0000103245,1000,140000,Z030,
0000103246,1000,140000,Z030,
0000103247,1000,140000,Z030,
0000103248,2000,140000,Z030,
0000103249,1000,140000,Z030,
0000103250,3000,140000,Z030,
0000103251,2000,140000,Z030,
0000103252,1000,140000,Z030,
0000103253,1000,140000,Z030,
0000103254,1000,140000,Z030,
0000103255,3000,140000,Z030,
0000103256,1000,140000,Z030,
0000103257,1000,140000,Z030,
0000103258,1000,140000,Z030,
0000103259,1000,140000,Z030,
0000103260,2000,140000,Z030,
0000103261,1000,140000,Z030,
0000103262,1000,140000,Z030,
0000103263,3000,140000,Z030,
0000103264,2000,140000,Z030,
0000103265,1000,140000,Z030,
0000103266,1000,140000,Z030,
0000103267,1000,140000,Z030,
0000103268,3000,140000,Z030,
0000103269,1000,140000,Z030,
0000103270,1000,140000,Z030,
0000103271,2000,140000,Z030,
0000103272,1000,140000,Z030,
0000103273,1000,140000,Z030,
0000103274,2000,140000,Z030,
0000103275,1000,140000,Z030,
0000103276,1000,140000,Z030,
0000103277,1000,140000,Z030,
0000103278,2000,140000,Z030,
0000103279,1000,140000,Z030,
0000103280,1000,140000,Z030,
0000103281,2000,140000,Z030,
0000103282,1000,140000,Z030,
0000103283,2000,140000,Z030,
0000103284,2000,140000,Z030,
0000103285,1000,140000,Z030,
0000103286,1000,140000,Z030,
0000103287,2000,140000,Z030,
0000103288,2000,140000,Z030,
0000103289,2000,140000,Z030,
0000103290,2000,140000,Z030,
0000103291,1000,140000,Z030,
0000103292,1000,140000,Z030,
0000103293,1000,140000,Z030,
0000103294,1000,140000,Z030,
0000103295,2000,140000,Z030,
0000103296,1000,140000,Z030,
0000103297,1000,140000,Z030,
0000103298,2000,140000,Z030,
0000103299,2000,140000,Z030,
0000103300,3000,140000,Z030,
0000103301,1000,140000,Z030,
0000103302,1000,140000,Z030,
0000103303,1000,140000,Z030,
0000103304,1000,140000,Z030,
0000103305,1000,140000,Z030,
0000103306,1000,140000,Z030,
0000103307,1000,140000,Z030,
0000103308,1000,140000,Z030,
0000103309,2000,140000,Z030,
0000103310,1000,140000,Z030,
0000103311,1000,140000,Z030,
0000103312,1000,140000,Z030,
0000103313,1000,140000,Z030,
0000103314,2000,140000,Z030,
0000103315,2000,140000,Z030,
0000103316,2000,140000,Z030,
0000103317,2000,140000,Z030,
0000103318,2000,140000,Z030,
0000103319,2000,140000,Z030,
0000103320,1000,140000,Z030,
0000103321,1000,140000,Z030,
0000103322,3000,140000,Z030,
0000103323,1000,140000,Z030,
0000103324,2000,140000,Z030,
0000103325,2000,140000,Z030,
0000103326,3000,140000,Z030,
0000103327,2000,140000,Z030,
0000103328,2000,140000,Z030,
0000103329,2000,140000,Z030,
0000103330,1000,140000,Z030,
0000103331,1000,140000,Z030,
0000103332,3000,140000,Z030,
0000103333,3000,140000,Z030,
0000103334,1000,140000,Z030,
0000103335,1000,140000,Z030,
0000103336,1000,140000,Z030,
0000103337,1000,140000,Z030,
0000103338,2000,140000,Z030,
0000103339,1000,140000,Z030,
0000103340,2000,140000,Z030,
0000103341,2000,140000,Z030,
0000103342,3000,140000,Z030,
0000103343,2000,140000,Z030,
0000103344,1000,140000,Z030,
0000103345,3000,140000,Z030,
0000103346,1000,140000,Z030,
0000103347,3000,140000,Z030,
0000103348,1000,140000,Z030,
0000103349,2000,140000,Z030,
0000103350,1000,140000,Z030,
0000103351,1000,140000,Z030,
0000103352,1000,140000,Z030,
0000103353,1000,140000,Z030,
0000103354,3000,140000,Z030,
0000103355,2000,140000,Z030,
0000103356,2000,140000,Z030,
0000103357,3000,140000,Z030,
0000103358,2000,140000,Z030,
0000103359,1000,140000,Z030,
0000103360,2000,140000,Z030,
0000103361,1000,140000,Z030,
0000103362,1000,140000,Z030,
0000103363,1000,140000,Z030,
0000103364,2000,140000,Z030,
0000103365,1000,140000,Z030,
0000103366,1000,140000,Z030,
0000103367,1000,140000,Z030,
0000103368,1000,140000,Z030,
0000103369,2000,140000,Z030,
0000103370,2000,140000,Z030,
0000103371,1000,140000,Z030,
0000103372,3000,140000,Z030,
0000103373,1000,140000,Z030,
0000103374,1000,140000,Z030,
0000103375,1000,140000,Z030,
0000103376,1000,140000,Z030,
0000103377,1000,140000,Z030,
0000103378,1000,140000,Z030,
0000103379,1000,140000,Z030,
0000103380,2000,140000,Z030,
0000103381,1000,140000,Z030,
0000103382,1000,140000,Z030,
0000103383,2000,140000,Z030,
0000103384,2000,140000,Z030,
0000103385,1000,140000,Z030,
0000103386,3000,140000,Z030,
0000103387,2000,140000,Z030,
0000103388,1000,140000,Z030,
0000103389,2000,140000,Z030,
0000103390,1000,140000,Z030,
0000103391,2000,140000,Z030,
0000103392,3000,140000,Z030,
0000103393,2000,140000,Z030,
0000103394,1000,140000,Z030,
0000103395,3000,140000,Z030,
0000103396,2000,140000,Z030,
0000103397,1000,140000,Z030,
0000103398,2000,140000,Z030,
0000103399,3000,140000,Z030,
0000103400,1000,140000,Z030,
0000103401,1000,140000,Z030,
0000103402,2000,140000,Z030,
0000103403,1000,140000,Z030,
0000103404,2000,140000,Z030,
0000103405,1000,140000,Z030,
0000103406,1000,140000,Z030,
0000103407,2000,140000,Z030,
0000103408,2000,140000,Z030,
0000103409,1000,140000,Z030,
0000103410,2000,140000,Z030,
0000103411,1000,140000,Z030,
0000103412,3000,140000,Z030,
0000103413,1000,140000,Z030,
0000103414,1000,140000,Z030,
0000103415,1000,140000,Z030,
0000103416,1000,140000,Z030,
0000103417,1000,140000,Z030,
0000103418,3000,140000,Z030,
0000103419,2000,140000,Z030,
0000103420,3000,140000,Z030,
0000103421,2000,140000,Z030,
0000103422,1000,140000,Z030,
0000103423,1000,140000,Z030,
0000103424,1000,140000,Z030,
0000103425,3000,140000,Z030,
0000103426,2000,140000,Z030,
0000103427,2000,140000,Z030,
0000103428,1000,140000,Z030,
0000103429,1000,140000,Z030,
0000103430,1000,140000,Z030,
0000103431,2000,140000,Z030,
0000103432,1000,140000,Z030,
0000103433,1000,140000,Z030,
0000103434,2000,140000,Z030,
0000103435,1000,140000,Z030,
0000103436,2000,140000,Z030,
0000103437,1000,140000,Z030,
0000103438,1000,140000,Z030,
0000103439,1000,140000,Z030,
0000103440,2000,140000,Z030,
0000103441,1000,140000,Z030,
0000103442,1000,140000,Z030,
0000103443,1000,140000,Z030,
0000103444,3000,140000,Z030,
0000103445,2000,140000,Z030,
0000103446,2000,140000,Z030,
0000103447,1000,140000,Z030,
0000103448,1000,140000,Z030,
0000103449,2000,140000,Z030,
0000103450,2000,140000,Z030,
0000103451,1000,140000,Z030,
0000103452,2000,140000,Z030,
0000103453,2000,140000,Z030,
0000103454,1000,140000,Z030,
0000103455,1000,140000,Z030,
0000103456,2000,140000,Z030,
0000103457,2000,140000,Z030,
0000103458,1000,140000,Z030,
0000103459,1000,140000,Z030,
0000103460,3000,140000,Z030,
0000103461,2000,140000,Z030,
0000103462,3000,140000,Z030,
0000103463,2000,140000,Z030,
0000103464,1000,140000,Z030,
0000103465,2000,140000,Z030,
0000103466,2000,140000,Z030,
0000103467,2000,140000,Z030,
0000103468,2000,140000,Z030,
0000103469,3000,140000,Z030,
0000103470,1000,140000,Z030,
0000103471,2000,140000,Z030,
0000103472,1000,140000,Z030,
0000103473,2000,140000,Z030,
0000103474,2000,140000,Z030,
0000103475,3000,140000,Z030,
0000103476,1000,140000,Z030,
0000103477,1000,140000,Z030,
0000103478,2000,140000,Z030,
0000103479,2000,140000,Z030,
0000103480,2000,140000,Z030,
0000103481,2000,140000,Z030,
0000103482,1000,140000,Z030,
0000103483,3000,140000,Z030,
0000103484,1000,140000,Z030,
0000103485,1000,140000,Z030,
0000103486,1000,140000,Z030,
0000103487,3000,140000,Z030,
0000103488,2000,140000,Z030,
0000103489,2000,140000,Z030,
